loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LN100757,2,2019-10-01,2019-08-01,2,358,261600.0,260402.82,4.996,620-659,71-80,44-50,GA,Purchase,Primary,Single Family,,Current,0,0,0,0,,2019-10-05,LOS_A,Pending,0,0,0,1,Current,0,none
LN100757,3,2019-11-01,2019-08-01,3,357,261600.0,260002.76,4.996,620-659,71-80,44-50,GA,Purchase,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2019-11-09,LOS_A,Complete,0,0,0,1,Current,0,none
LN100757,4,2019-12-01,2019-08-01,4,356,261600.0,259602.2,4.996,620-659,71-80,44-50,GA,Purchase,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2019-12-08,LOS_B,Complete,0,0,0,1,Current,0,none
LN100757,5,2020-01-01,2019-08-01,5,355,261600.0,259201.13,4.996,620-659,71-80,44-50,GA,Purchase,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2020-01-06,LOS_A,Missing,0,0,0,1,Current,0,none
LN100757,6,2020-02-01,2019-08-01,6,354,261600.0,258799.55,4.996,620-659,71-80,44-50,GA,Purchase,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2020-02-10,LOS_A,Complete,0,0,0,1,Current,0,none
LN100757,7,2020-03-01,2019-08-01,7,353,261600.0,258397.46,4.996,620-659,71-80,44-50,GA,Purchase,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2020-03-01,LOS_A,Missing,0,0,0,1,Current,0,none
LN100757,8,2020-04-01,2019-08-01,8,352,261600.0,257994.86,4.996,620-659,71-80,44-50,GA,Purchase,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2020-04-06,LOS_B,Complete,0,0,0,1,Prepaid,0,none
LN100757,9,2020-05-01,2019-08-01,9,351,261600.0,257994.86,4.996,620-659,71-80,44-50,GA,Purchase,Primary,Single Family,Highland Capital Servicing,Prepaid,0,0,1,0,,2020-05-05,LOS_B,Complete,0,0,0,0,Prepaid,0,none
LN100758,0,2021-08-01,2021-08-01,0,180,252400.0,251633.04,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2021-08-05,LOS_A,Complete,0,0,0,0,Current,0,none
LN100758,1,2021-09-01,2021-08-01,1,179,252400.0,250864.16,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2021-09-05,LOS_B,Complete,0,0,0,0,Current,0,none
LN100758,1,2021-09-01,2021-08-01,1,179,252400.0,250864.16,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2021-09-05,LOS_B,Complete,0,0,0,0,Current,0,none
LN100758,2,2021-10-01,2021-08-01,2,178,252400.0,250093.35,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2021-10-10,LOS_A,Complete,0,0,0,0,Current,0,none
LN100758,3,2021-11-01,2021-08-01,3,177,252400.0,249320.59,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2021-11-07,LOS_A,Pending,0,1,0,0,Current,0,none
LN100758,4,2021-12-01,2021-08-01,4,176,252400.0,248545.86,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2021-12-03,LOS_B,Pending,0,1,0,0,Current,0,none
LN100758,5,2022-01-01,2021-08-01,5,175,252400.0,247769.16,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2022-01-05,Core,Complete,0,1,0,0,Current,0,none
LN100758,6,2022-02-01,2021-08-01,6,174,252400.0,246990.45,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2022-02-04,Core,Complete,1,1,0,0,Current,0,none
LN100758,7,2022-03-01,2021-08-01,7,173,252400.0,246209.74,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2022-03-04,LOS_B,Complete,1,1,0,0,Current,0,none
LN100758,8,2022-04-01,2021-08-01,8,172,252400.0,245426.99,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2022-04-03,LOS_B,Complete,1,1,0,0,30DPD,0,none
LN100758,9,2022-05-01,2021-08-01,9,171,252400.0,245426.99,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,30DPD,30,0,0,0,,2022-05-05,LOS_A,Complete,1,1,0,0,60DPD,0,none
LN100758,10,2022-06-01,2021-08-01,10,170,252400.0,245426.99,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,60DPD,60,0,0,0,,2022-06-09,LOS_B,Complete,1,1,0,0,30DPD,0,none
LN100758,11,2022-07-01,2021-08-01,11,169,252400.0,245426.99,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,30DPD,30,0,0,0,,2022-07-06,LOS_B,Complete,0,0,0,1,Current,0,none
LN100758,12,2022-08-01,2021-08-01,12,168,252400.0,244628.26,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2022-08-04,LOS_A,Missing,0,0,0,1,Current,0,none
LN100758,13,2022-09-01,2021-08-01,13,167,252400.0,243827.4,4.245,700-739,71-80,,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2022-09-08,LOS_A,Complete,0,0,0,1,Current,0,none
LN100758,14,2022-10-01,2021-08-01,14,166,252400.0,243024.37,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2022-10-06,LOS_B,Complete,0,0,0,1,Current,0,none
LN100758,15,2022-11-01,2021-08-01,15,165,252400.0,242219.17,4.245,700-739,71-80,,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2022-11-10,Core,Complete,0,0,0,1,Current,0,none
LN100758,16,2022-12-01,2021-08-01,16,164,252400.0,241411.77,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2022-12-04,LOS_A,Complete,0,0,0,1,Current,0,none
LN100758,17,2023-01-01,2021-08-01,17,163,252400.0,240602.16,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2023-01-01,LOS_A,Complete,0,0,0,1,Current,0,none
LN100758,18,2023-02-01,2021-08-01,18,162,252400.0,239790.31,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2023-02-02,Core,Complete,0,0,0,1,Current,0,none
LN100758,19,2023-03-01,2021-08-01,19,161,252400.0,238976.21,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2023-03-05,LOS_B,Complete,0,0,0,1,Current,0,none
LN100758,20,2023-04-01,2021-08-01,20,160,252400.0,238159.83,4.245,700-739,71-80,,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2023-04-02,LOS_A,,0,0,0,1,Current,0,none
LN100758,21,2023-05-01,2021-08-01,21,159,252400.0,237341.16,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2023-05-03,LOS_B,Complete,0,0,0,1,Current,0,none
LN100758,22,2023-06-01,2021-08-01,22,158,252400.0,236520.17,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Current,0,0,0,0,,2023-06-03,LOS_A,Complete,0,0,0,1,Prepaid,0,none
LN100758,23,2023-07-01,2021-08-01,23,157,252400.0,236520.17,4.245,700-739,71-80,31-36,AZ,Refinance,Primary,Single Family,Highland Capital Servicing,Prepaid,0,0,1,0,,2023-07-06,Core,,0,0,0,0,Prepaid,0,none
LN100759,0,2020-11-01,2020-11-01,0,180,233000.0,232291.99,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2020-11-07,Core,Complete,0,0,0,0,Current,0,none
LN100759,1,2020-12-01,2020-11-01,1,179,233000.0,231582.21,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2020-12-08,LOS_B,Complete,0,0,0,0,Current,0,none
LN100759,2,2021-01-01,2020-11-01,2,178,233000.0,230870.64,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2021-01-02,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,3,2021-02-01,2020-11-01,3,177,233000.0,230157.28,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2021-02-02,LOS_B,Complete,0,0,0,0,Current,0,none
LN100759,4,2021-03-01,2020-11-01,4,176,233000.0,229442.1,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2021-03-01,LOS_B,Complete,0,0,0,0,Current,0,none
LN100759,5,2021-04-01,2020-11-01,5,175,233000.0,228725.09,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2021-04-04,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,6,2021-05-01,2020-11-01,6,174,233000.0,228006.24,4.264,700-739,81-90,,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2021-05-07,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,7,2021-06-01,2020-11-01,7,173,233000.0,227285.53,4.264,700-739,81-90,,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2021-06-03,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,8,2021-07-01,2020-11-01,8,172,233000.0,226562.95,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2021-07-02,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,9,2021-08-01,2020-11-01,9,171,233000.0,225838.48,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2021-08-02,LOS_B,Complete,0,0,0,0,Current,0,none
LN100759,10,2021-09-01,2020-11-01,10,170,233000.0,225112.09,4.264,700-739,81-90,,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2021-09-10,LOS_B,Complete,0,0,0,0,Current,0,none
LN100759,11,2021-10-01,2020-11-01,11,169,233000.0,224383.79,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2021-10-05,LOS_B,Pending,0,0,0,0,Current,0,none
LN100759,12,2021-11-01,2020-11-01,12,168,233000.0,223653.55,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2021-11-09,LOS_B,Complete,0,0,0,0,Current,0,none
LN100759,13,2021-12-01,2020-11-01,13,167,233000.0,222921.35,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2021-12-07,LOS_B,Complete,0,0,0,0,Current,0,none
LN100759,14,2022-01-01,2020-11-01,14,166,233000.0,222187.18,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2022-01-07,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,15,2022-02-01,2020-11-01,15,165,233000.0,221451.01,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2022-02-03,LOS_A,Pending,0,0,0,0,Current,0,none
LN100759,16,2022-03-01,2020-11-01,16,164,233000.0,220712.84,4.264,700-739,81-90,44-50,Texas,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2022-03-01,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,17,2022-04-01,2020-11-01,17,163,233000.0,219972.65,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,,Current,0,0,0,0,,2022-04-09,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,18,2022-05-01,2020-11-01,18,162,233000.0,219230.41,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2022-05-06,LOS_B,Complete,0,0,0,0,Current,0,none
LN100759,19,2022-06-01,2020-11-01,19,161,233000.0,218486.11,4.264,700-739,81-90,44-50,Texas,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2022-06-05,Core,Complete,0,0,0,0,Current,0,none
LN100759,20,2022-07-01,2020-11-01,20,160,233000.0,217739.73,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2022-07-06,Core,Complete,0,0,0,0,Current,0,none
LN100759,21,2022-08-01,2020-11-01,21,159,233000.0,216991.25,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2022-08-10,LOS_B,Complete,0,0,0,0,Current,0,none
LN100759,22,2022-09-01,2020-11-01,22,158,233000.0,216240.65,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2022-09-09,LOS_B,Complete,0,0,0,0,Current,0,none
LN100759,23,2022-10-01,2020-11-01,23,157,233000.0,215487.91,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2022-10-02,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,24,2022-11-01,2020-11-01,24,156,233000.0,214733.02,4.264,700-739,81-90,,Texas,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2022-11-03,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,25,2022-12-01,2020-11-01,25,155,233000.0,213975.95,4.264,700-739,81-90,44-50,Texas,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2022-12-05,LOS_A,Pending,0,0,0,0,Current,0,none
LN100759,26,2023-01-01,2020-11-01,26,154,233000.0,213216.68,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2023-01-05,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,27,2023-02-01,2020-11-01,27,153,233000.0,212455.19,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2023-02-02,LOS_B,Complete,0,0,0,0,Current,0,none
LN100759,28,2023-03-01,2020-11-01,28,152,233000.0,211691.46,4.264,700-739,81-90,44-50,Texas,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2023-03-05,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,29,2023-04-01,2020-11-01,29,151,233000.0,210925.47,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2023-04-08,LOS_B,Missing,0,0,0,0,Current,0,none
LN100759,30,2023-05-01,2020-11-01,30,150,233000.0,210157.2,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2023-05-05,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,31,2023-06-01,2020-11-01,31,149,233000.0,209386.62,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2023-06-09,LOS_B,Complete,0,0,0,0,Current,0,none
LN100759,32,2023-07-01,2020-11-01,32,148,233000.0,208613.72,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2023-07-09,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,33,2023-08-01,2020-11-01,33,147,233000.0,207838.47,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2023-08-09,LOS_A,Pending,0,0,0,0,Current,0,none
LN100759,34,2023-09-01,2020-11-01,34,146,233000.0,207060.84,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2023-09-02,LOS_A,Complete,0,0,0,0,Current,0,none
LN100759,35,2023-10-01,2020-11-01,35,145,233000.0,206280.82,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2023-10-06,Core,Pending,0,0,0,0,Current,0,none
LN100759,36,2023-11-01,2020-11-01,36,144,233000.0,205498.37,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2023-11-03,Core,Complete,0,0,0,0,Current,0,none
LN100759,37,2023-12-01,2020-11-01,37,143,233000.0,204713.48,4.264,700-739,81-90,44-50,TX,Refinance,Investment,Condo,Highland Capital Servicing,Current,0,0,0,0,,2023-12-08,LOS_B,Complete,0,0,0,0,Current,0,none
LN100760,0,2021-08-01,2021-08-01,0,360,137100.0,136891.12,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2021-08-03,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,1,2021-09-01,2021-08-01,1,359,137100.0,136681.98,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2021-09-05,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,2,2021-10-01,2021-08-01,2,358,137100.0,136472.58,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2021-10-07,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,3,2021-11-01,2021-08-01,3,357,137100.0,136262.92,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2021-11-07,LOS_B,Complete,0,0,0,0,Current,0,none
LN100760,4,2021-12-01,2021-08-01,4,356,137100.0,136052.99,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2021-12-09,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,5,2022-01-01,2021-08-01,5,355,137100.0,135842.79,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2022-01-08,LOS_A,Missing,0,0,0,0,Current,0,none
LN100760,6,2022-02-01,2021-08-01,6,354,137100.0,135632.33,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2022-02-04,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,7,2022-03-01,2021-08-01,7,353,137100.0,135421.6,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2022-03-01,Core,Complete,0,0,0,0,Current,0,none
LN100760,8,2022-04-01,2021-08-01,8,352,137100.0,135210.61,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2022-04-10,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,9,2021-06-01,2021-08-01,9,351,137100.0,134999.34,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2022-05-02,LOS_B,Missing,0,0,0,0,Current,1,date_invalid
LN100760,10,2022-06-01,2021-08-01,10,350,137100.0,134787.8,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2022-06-04,Core,Complete,0,0,0,0,Current,0,none
LN100760,11,2022-07-01,2021-08-01,11,349,137100.0,134575.99,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2022-07-05,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,12,2022-08-01,2021-08-01,12,348,137100.0,134363.91,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2022-08-10,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,13,2022-09-01,2021-08-01,13,347,137100.0,134151.56,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2022-09-09,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,14,2022-10-01,2021-08-01,14,346,137100.0,133938.92,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2022-10-02,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,15,2022-11-01,2021-08-01,15,345,137100.0,133726.01,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2022-11-02,LOS_A,Pending,0,0,0,0,Current,0,none
LN100760,16,2022-12-01,2021-08-01,16,344,137100.0,133512.83,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2022-12-02,LOS_A,Pending,0,0,0,0,Current,0,none
LN100760,17,2023-01-01,2021-08-01,17,343,137100.0,133299.36,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2023-01-04,LOS_B,Complete,0,0,0,0,Current,0,none
LN100760,18,2023-02-01,2021-08-01,18,342,137100.0,133085.62,4.235,700-739,81-90,,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2023-02-08,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,19,2023-03-01,2021-08-01,19,341,137100.0,132871.59,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,,Current,0,0,0,0,,2023-03-04,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,20,2023-04-01,2021-08-01,20,340,137100.0,132657.28,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2023-04-02,Core,Complete,0,0,0,0,Current,0,none
LN100760,21,2023-05-01,2021-08-01,21,339,137100.0,132442.69,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2023-05-09,Core,Complete,0,0,0,0,Current,0,none
LN100760,22,2023-06-01,2021-08-01,22,338,137100.0,132227.81,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2023-06-09,Core,Pending,0,0,0,0,Current,0,none
LN100760,23,2023-07-01,2021-08-01,23,337,137100.0,132012.65,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,,Current,0,0,0,0,,2023-07-04,LOS_A,,0,0,0,0,Current,0,none
LN100760,24,2023-08-01,2021-08-01,24,336,137100.0,131797.2,4.235,700-739,81-90,,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2023-08-08,Core,Complete,0,0,0,0,Current,0,none
LN100760,25,2023-09-01,2021-08-01,25,335,137100.0,131581.46,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2023-09-08,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,26,2023-10-01,2021-08-01,26,334,137100.0,131365.43,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2023-10-01,Core,Complete,0,0,0,0,Current,0,none
LN100760,27,2023-11-01,2021-08-01,27,333,137100.0,131149.11,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2023-11-03,LOS_A,Complete,0,0,0,0,Current,0,none
LN100760,28,2023-12-01,2021-08-01,28,332,137100.0,130932.5,4.235,700-739,81-90,37-43,OH,Purchase,Primary,Single Family,Meridian Loan Services,Current,0,0,0,0,,2023-12-06,Core,Complete,0,0,0,0,Current,0,none
LN100761,0,2023-12-01,2023-12-01,0,180,260200.0,259409.34,6.563,<620,91-95,37-43,MI,Refinance,Primary,Condo,Apex Mortgage Co,Current,0,0,0,0,,2023-12-07,LOS_A,Complete,0,0,0,1,Current,0,none
LN100762,0,2019-05-01,2019-05-01,0,360,182000.0,181722.71,3.276,740-779,71-80,21-30,IL,Purchase,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2019-05-06,LOS_B,Complete,0,0,0,0,Current,0,none
LN100762,1,2019-06-01,2019-05-01,1,359,182000.0,181445.08,3.276,740-779,71-80,21-30,IL,Purchase,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2019-06-09,LOS_A,Complete,0,0,0,0,Current,0,none
LN100762,2,2019-07-01,2019-05-01,2,358,182000.0,181167.1,3.276,740-779,71-80,21-30,IL,Purchase,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2019-07-01,LOS_A,Complete,0,0,0,0,Current,0,none
LN100762,3,2019-08-01,2019-05-01,3,357,182000.0,180888.77,3.276,740-779,71-80,21-30,IL,Purchase,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2019-08-10,LOS_B,Complete,0,0,0,0,Current,0,none
LN100762,4,2019-09-01,2019-05-01,4,356,182000.0,180610.09,3.276,740-779,71-80,21-30,IL,Purchase,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2019-09-07,LOS_B,Complete,0,0,0,0,Current,0,none
LN100762,5,2019-10-01,2019-05-01,5,355,182000.0,180331.06,3.276,740-779,71-80,,IL,Purchase,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2019-10-09,Core,Complete,0,0,0,0,Current,0,none
LN100762,6,2019-11-01,2019-05-01,6,354,182000.0,180051.67,3.276,740-779,71-80,21-30,IL,Purchase,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2019-11-09,LOS_A,Complete,0,0,0,0,Current,0,none
LN100762,7,2019-12-01,2019-05-01,7,353,182000.0,179771.93,3.276,740-779,71-80,21-30,IL,Purchase,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2019-12-04,LOS_A,Complete,0,0,0,0,Current,0,none
LN100762,8,2020-01-01,2019-05-01,8,352,182000.0,179491.84,3.276,740-779,71-80,21-30,IL,Purchase,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2020-01-06,Core,Complete,0,0,0,0,Current,0,none
LN100762,9,2020-02-01,2019-05-01,9,351,182000.0,179211.38,3.276,740-779,71-80,21-30,IL,Purchase,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2020-02-07,Core,Complete,0,0,0,0,Current,0,none
LN100762,10,2020-03-01,2019-05-01,10,350,182000.0,178930.56,3.276,740-779,71-80,21-30,IL,Purchase,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2020-03-01,LOS_A,Complete,0,0,0,0,Current,0,none
LN100762,11,2020-04-01,2019-05-01,11,349,182000.0,178649.39,3.276,740-779,71-80,21-30,IL,Purchase,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2020-04-07,LOS_A,Complete,0,0,0,0,Current,0,none
