mean_prediction,spread,min_prediction,max_prediction,relative_spread,confidence,loan_id,reporting_month,actual
0.0007318414261285738,0.0008861787869822676,4.568463420626014e-05,0.0022331153628464663,1.2108890742495069,moderate confidence,LN100402,2022-11-01,0
0.0007332359904182446,0.0008851016311180187,5.126289136494342e-05,0.0022331153628464663,1.207117002826264,moderate confidence,LN100402,2022-12-01,0
0.0007335718721812084,0.0008850245879155602,5.126289136494342e-05,0.0022331153628464663,1.2064592734233677,moderate confidence,LN100402,2023-01-01,0
0.0007369681980500936,0.000882421916669737,6.48481948404844e-05,0.0022331153628464663,1.197367700539171,moderate confidence,LN100402,2023-02-01,0
0.0008155688463847004,0.000923784052808696,0.00011884574175969448,0.002393780629869526,1.132686782855547,moderate confidence,LN100402,2023-03-01,0
0.0008558736758485013,0.0009172312295596874,0.00011884574175969448,0.002393780629869526,1.0716899648191154,moderate confidence,LN100402,2023-04-01,0
0.0008220057708704955,0.0009232938787548656,6.570744510003976e-05,0.0023536226917288045,1.1232206773647186,moderate confidence,LN100402,2023-05-01,0
0.0009746824996446868,0.001072902872840942,0.00013670430404470618,0.002794562405696482,1.1007716597272041,moderate confidence,LN100402,2023-06-01,0
0.0010027566188055594,0.0011412440776949156,0.00012816107374682877,0.0029655875893346557,1.1381067512217637,moderate confidence,LN100402,2023-07-01,0
0.0006668871249951532,0.0008001718704093317,2.207929595009348e-05,0.0020355102610800624,1.1998610265794936,moderate confidence,LN100402,2023-08-01,0
0.001197832873405284,0.001581226469471936,0.00013440196409292667,0.003920595101747167,1.3200726950970325,low confidence,LN100402,2023-09-01,0
0.0029515662135148803,0.0024161633298480302,6.382395124780211e-06,0.006725947065857775,0.8186038039006877,high confidence,LN100403,2022-10-01,0
0.002703797396257054,0.002585785161962311,1.1033518700806959e-05,0.0056299874982162785,0.9563531518825668,high confidence,LN100403,2022-11-01,0
0.002581603329245389,0.002486856645703808,6.382395124780211e-06,0.005604619107606004,0.9632992867384954,high confidence,LN100403,2022-12-01,0
0.002567695633730627,0.002500826810676429,6.382395124780211e-06,0.0056062097055227435,0.9739576520769154,high confidence,LN100403,2023-01-01,0
0.002577285306211278,0.0025081402181488,6.382395124780211e-06,0.0056062097055227435,0.9731713489787732,high confidence,LN100403,2023-02-01,0
0.0026041706699284762,0.0024609129651307834,6.382395124780211e-06,0.005250256665113088,0.9449891259232915,high confidence,LN100403,2023-03-01,0
0.0028394588050692075,0.0028073805876524887,5.396435165949774e-06,0.006814371980955329,0.9887027001908073,high confidence,LN100403,2023-04-01,0
0.0033730876609036654,0.003359254699203568,2.2539924803085573e-06,0.007566472203451527,0.9958990209888612,high confidence,LN100403,2023-05-01,0
0.0037210079022954954,0.0036127416175155917,4.3715423266138355e-06,0.007797283201443983,0.9709040433068916,high confidence,LN100403,2023-06-01,0
0.004915187945234913,0.004493240690140962,7.557282767785618e-06,0.00977497842471019,0.9141544006464671,high confidence,LN100403,2023-07-01,0
0.003669323824069476,0.0036028643986536824,2.2539924803085573e-06,0.008016520052067948,0.9818878276755398,high confidence,LN100403,2023-08-01,0
0.0029261182412926388,0.0028522460991202304,2.2539924803085573e-06,0.005778594525007419,0.9747542183600295,high confidence,LN100403,2023-09-01,0
0.00041330646461508794,0.00024370113375146816,1.946246659634131e-06,0.0006318390936845542,0.5896378465273386,high confidence,LN100404,2022-10-01,0
0.00038733746869906217,0.00026159868541105244,1.843754196533573e-06,0.0006701601126962465,0.6753766587303714,high confidence,LN100404,2022-11-01,0
0.0003776877964282954,0.000348471463552564,1.4130612562815774e-06,0.0008722583831014389,0.9226442232128669,high confidence,LN100404,2022-12-01,0
0.00032413215317792345,0.0002987009925628506,5.178804498471175e-06,0.0008144751380711301,0.9215407655003202,high confidence,LN100404,2023-01-01,0
0.0008772951479781483,0.0009211023468872618,0.0001972477148735299,0.002461398523788194,1.0499343909630339,moderate confidence,LN100404,2023-02-01,0
0.0008924328131100152,0.0006417093823703614,0.00041236028747051513,0.001975981681334892,0.7190562392412326,high confidence,LN100404,2023-03-01,0
0.000796447313461728,0.0006072921489968909,0.00032655540551466093,0.0018402333585422848,0.7625013465828878,high confidence,LN100404,2023-04-01,0
0.0007292808093735564,0.0006018928577178806,8.564064026455906e-05,0.0014198259219151883,0.825323866995622,high confidence,LN100404,2023-05-01,0
0.0006704258985856588,0.0006510113608722055,1.1919397042421494e-05,0.0014895775611175025,0.9710414860845763,high confidence,LN100404,2023-06-01,0
0.0011515409285137782,0.001431687733232757,1.5316074918423604e-05,0.003531676488320171,1.2432799371539027,moderate confidence,LN100404,2023-07-01,0
0.0005954236163618718,0.000627096386549185,1.086748746694572e-05,0.0015601964077691251,1.053193674750153,moderate confidence,LN100404,2023-08-01,0
0.0006625643886331533,0.0006804474516066265,1.445574299547611e-05,0.0016532879393026203,1.026990679366824,moderate confidence,LN100404,2023-09-01,0
0.0013085751820274944,0.0013934857110762427,1.8101781126963545e-06,0.003653738450063016,1.0648877727584507,moderate confidence,LN100405,2022-10-01,0
0.0014360225190861418,0.0009450346217436471,9.443986600658305e-07,0.0025921201691975785,0.6580917842047836,high confidence,LN100405,2022-11-01,0
0.0015803449885507098,0.001111060665165341,1.4021263427253286e-06,0.0031363217923988254,0.7030494437700364,high confidence,LN100405,2022-12-01,0
0.000952499965798704,0.0011571818430827227,2.066932773262348e-06,0.0029270863630049956,1.2148891177254646,moderate confidence,LN100405,2023-01-01,0
0.0009236137878456858,0.0010987392970647184,1.6570481855985026e-05,0.0027970381021102005,1.189609024381836,moderate confidence,LN100405,2023-02-01,0
0.0009384146198744717,0.0011239847481121126,1.6570481855985026e-05,0.002856241430225344,1.1977485477181333,moderate confidence,LN100405,2023-03-01,0
0.0013851414552480748,0.0019978702088749227,1.716016795535062e-05,0.00482699836124385,1.442358252512997,low confidence,LN100405,2023-04-01,0
0.0017568136340525386,0.0024102560371051037,1.8076562670293473e-05,0.005899375546451481,1.3719474794518947,low confidence,LN100405,2023-05-01,0
0.002117252853476844,0.0031444943775808406,2.2118234408283983e-05,0.00755251368733126,1.4851765921189402,low confidence,LN100405,2023-05-01,0
0.004793964936600656,0.004791699764192469,9.861424771432181e-06,0.011218625629389902,0.9995274949987862,high confidence,LN100405,2023-06-01,0
0.004793239110684115,0.004648283487498349,9.861424771432181e-06,0.009816353052436333,0.9697583158614683,high confidence,LN100405,2023-07-01,0
0.008502755015583964,0.008371455292962869,7.029075786832756e-06,0.020599893301212476,0.9845579788691493,high confidence,LN100405,2023-08-01,0
0.007367330210976405,0.006962319213796296,7.404449539783369e-06,0.014460572064722815,0.9450260833189351,high confidence,LN100405,2023-09-01,0
0.0020482098454782677,0.0016887722072421384,0.0004907161481988511,0.00488520061610341,0.8245113219089137,high confidence,LN100408,2022-10-01,0
0.0010165649507301055,0.0009393520658045101,7.199206805001141e-05,0.002578166396863402,0.9240453009223459,high confidence,LN100408,2022-11-01,0
0.0024506079026685394,0.002290144276915031,0.0006711025739178094,0.0062918730214452205,0.9345208894581728,high confidence,LN100408,2022-12-01,0
0.0022059643351156556,0.0011025536959572892,0.0007866141470195656,0.0036352071270862383,0.4998057667598166,high confidence,LN100408,2023-01-01,0
0.002338145547789961,0.0013317749663549852,0.0009984031209800818,0.0042923269831276695,0.5695859984481259,high confidence,LN100408,2023-02-01,0
0.003970379384715032,0.0027838039956078003,0.001138139386132154,0.008582599921408515,0.701143071194846,high confidence,LN100408,2023-03-01,0
0.0026989064464558433,0.0016727152832878608,0.0009189903497211295,0.00529989267473819,0.619775200242469,high confidence,LN100408,2023-04-01,0
0.003419170249997461,0.002173994039194517,0.0016936362958490886,0.007133916106209881,0.6358250336309317,high confidence,LN100408,2023-05-01,1
0.0033458445334142934,0.0037268690407406147,0.0006671728520071207,0.009718158189780675,1.113879919859128,moderate confidence,LN100408,2023-06-01,1
0.012502501827657015,0.020253556162876937,0.00014648551162981611,0.047573149948638045,1.619960264118792,low confidence,LN100408,2023-07-01,1
0.09344796117615908,0.07990811336029792,0.016227802527272725,0.21151884928693948,0.8551081516873638,high confidence,LN100408,2023-08-01,0
0.002835531490144206,0.0026117511590608997,9.201339783519159e-05,0.006760921398354606,0.9210799344457551,high confidence,LN100408,2023-09-01,0
0.003037078089995042,0.0031858622623074265,9.412335963599944e-05,0.008062058537020599,1.048989248186446,moderate confidence,LN100409,2022-10-01,0
0.0030628842377786345,0.003043728542782861,1.8500398458736017e-05,0.007271983275436915,0.9937458638627276,high confidence,LN100409,2022-11-01,0
0.0034893701777502333,0.0034458711518212458,3.3699192434431792e-06,0.008042264817659557,0.9875338460200191,high confidence,LN100409,2022-12-01,0
0.008821626875211113,0.009674803544265035,3.2525236957876134e-06,0.024287140924365545,1.096714209422228,moderate confidence,LN100409,2023-01-01,0
0.013964193881328317,0.014198168772759383,3.3743650638894446e-06,0.03457481235109041,1.0167553453797227,moderate confidence,LN100409,2023-02-01,0
0.015238480511459509,0.018660317094789918,1.0620776917947157e-05,0.045932089327570626,1.2245523482972696,moderate confidence,LN100409,2023-03-01,0
0.007065880089126566,0.006912756121740649,6.22534562498962e-05,0.016486401351154846,0.9783291019017498,high confidence,LN100409,2023-04-01,0
0.010010348775700142,0.008875305718917592,3.748636012676183e-05,0.018904174527112606,0.8866130359475749,high confidence,LN100409,2023-05-01,0
0.004975884417651559,0.004517000975375716,3.7087203437998366e-05,0.011688876618173904,0.9077785165893344,high confidence,LN100409,2023-06-01,0
0.005712554608376571,0.006076906344530571,3.730636448003226e-05,0.015419603512935637,1.0637808758308822,moderate confidence,LN100409,2023-07-01,0
0.004237536837698046,0.0027638937443114652,4.2562241927014585e-05,0.00725736201417229,0.6522406412431079,high confidence,LN100409,2023-08-01,0
0.0022324645349851508,0.0018950231836877363,8.602039688065219e-06,0.0050118472134250336,0.8488480573781393,high confidence,LN100409,2023-09-01,0
0.00017551730263692727,0.00019398033243589645,2.5822349967391454e-06,0.0005024525531499256,1.1051920780549,moderate confidence,LN100412,2022-10-01,1
0.0027203925628421417,0.0028680148083176857,1.4973376866632913e-06,0.006797513612015177,1.0542650525853943,moderate confidence,LN100412,2022-11-01,1
0.05522422153395609,0.06381696810034358,0.004756057891025022,0.16470056451574527,1.1555974231543311,moderate confidence,LN100412,2022-12-01,1
0.002203880966970805,0.002755646219522575,4.146571798061501e-06,0.006759373040123096,1.2503607321906143,moderate confidence,LN100412,2023-01-01,1
0.0008564051740414466,0.0008294108357316796,1.5694750073620895e-06,0.0017084278410637312,0.968479477789259,high confidence,LN100412,2023-02-01,1
0.02700543526237658,0.018126134133977227,0.007010113833876323,0.04711963444591497,0.6712031840208917,high confidence,LN100412,2023-03-01,1
0.554399666465754,0.4202362908597466,0.02981075305520197,0.969920738728686,0.7580024236643461,high confidence,LN100412,2023-04-01,1
0.3989080247238216,0.3462320669990907,0.024256508920067022,0.787206972197765,0.8679496163026543,high confidence,LN100412,2023-05-01,1
0.42161007248034077,0.26076274862447824,0.030611200559403785,0.7570136916172786,0.6184926918145138,high confidence,LN100412,2023-06-01,1
0.4814130823635322,0.29027511538944745,0.039825860393095915,0.7754712974522879,0.602964742803251,high confidence,LN100412,2023-07-01,1
0.5823210124533578,0.40494702239764385,0.01261326062410819,0.9660649188582291,0.6954017006729238,high confidence,LN100412,2023-08-01,1
0.5952351918792822,0.39545214266734113,0.0272044103456058,0.9660010272607319,0.6643628402057612,high confidence,LN100412,2023-09-01,1
0.00019465494720716106,0.00018514164618839286,1.4974866651307117e-06,0.0004531766600805785,0.9511273607207953,high confidence,LN100413,2022-10-01,0
0.0002078353734182145,0.0001829540074720167,6.72263668697752e-07,0.0004475401511051236,0.8802832956826336,high confidence,LN100413,2022-11-01,0
0.00030736440754188486,0.00030421670338626666,9.771512120363333e-07,0.0007026575789023486,0.9897590479626719,high confidence,LN100413,2022-12-01,0
0.000318029959468698,0.00023015549495471828,7.474166644082792e-07,0.0006513106729197442,0.7236912375777957,high confidence,LN100413,2023-01-01,0
0.0003248518681675754,0.00023195755758115418,7.51343057502558e-07,0.0006513106729197442,0.7140410147233583,high confidence,LN100413,2023-02-01,0
0.0002961374680979599,0.00023234267893501817,8.749195786630933e-07,0.0006513106729197442,0.7845771101756063,high confidence,LN100413,2023-03-01,0
0.0002192204744236127,0.00015189969036028133,7.848675453757343e-07,0.0004161598292193662,0.6929083187127703,high confidence,LN100413,2023-04-01,0
0.0003389486335548533,0.00029039180704743895,3.1315840097216485e-06,0.0008036547701956888,0.8567428167561671,high confidence,LN100413,2023-05-01,0
0.0001938028115098194,0.00013161677423899237,9.824681603305703e-07,0.0003427339742251464,0.6791272696904284,high confidence,LN100413,2023-06-01,0
0.0002072385345362806,0.00013334547061699044,9.824681603305703e-07,0.0003427339742251464,0.6434395558498126,high confidence,LN100413,2023-07-01,0
0.0002153087670652954,0.00013987064063261843,9.824681603305703e-07,0.000345818256437701,0.6496281713888628,high confidence,LN100413,2023-08-01,0
0.0003337302467168936,0.00022695692524583993,8.641361018816067e-07,0.0006416454421400611,0.6800609998001456,high confidence,LN100413,2023-09-01,0
0.0008618786642983002,0.001068255913118334,3.536467272531439e-06,0.002621398471353832,1.2394504671815447,moderate confidence,LN100414,2022-10-01,0
0.0004758450712566249,0.00047095786477294757,3.536467272531439e-06,0.0009888080166849723,0.9897294166129091,high confidence,LN100414,2022-11-01,0
0.0011235892770105468,0.001262862012641238,4.576773183577534e-06,0.0030742784490165507,1.123953421842227,moderate confidence,LN100414,2022-12-01,0
0.0004755757810190653,0.00047122808080114103,2.4593063222929393e-06,0.0009888080166849723,0.9908580285383582,high confidence,LN100414,2023-01-01,0
0.0006744261463807718,0.0006733360593022894,4.017971228204334e-06,0.0014588144490557673,0.9983836820616576,high confidence,LN100414,2023-02-01,0
0.0009116892344696083,0.0009722925230913177,4.52810109467433e-06,0.002317679188252394,1.0664736253652995,moderate confidence,LN100414,2023-03-01,0
0.0004303550394601482,0.0004245706139344372,2.4593063222929393e-06,0.0009101206605457508,0.9865589455325835,high confidence,LN100414,2023-04-01,0
0.0011070758866323703,0.0012236609482712967,3.5588626594602787e-06,0.002960349495146761,1.1053090064074724,moderate confidence,LN100414,2023-05-01,0
0.00097756948624427,0.0012226812158395446,2.447368672215383e-06,0.0029978676968247897,1.250735863838151,moderate confidence,LN100414,2023-06-01,0
0.0012966411631611364,0.0015182785495376373,3.413297912780964e-06,0.003717201916025826,1.1709319375887788,moderate confidence,LN100414,2023-07-01,0
0.0012966411631611364,0.0015182785495376373,3.413297912780964e-06,0.003717201916025826,1.1709319375887788,moderate confidence,LN100414,2023-08-01,0
0.00102559304025135,0.001222654953849471,2.089199422037677e-06,0.0029978676968247897,1.1921443553768907,moderate confidence,LN100414,2023-09-01,0
0.0056107491706840346,0.0075909680052700405,7.414765494805879e-07,0.018474507480486423,1.352933053028387,low confidence,LN100415,2022-10-01,0
0.004861835310024336,0.00785963652056899,8.438507883091772e-07,0.01846099990999625,1.6165986750648798,low confidence,LN100415,2022-11-01,0
0.0038622697965461483,0.004771518692329776,3.7276824545043107e-06,0.011754877865084968,1.2354182756980694,moderate confidence,LN100415,2022-12-01,0
0.0020254184638927456,0.0025011758486523828,1.238110988524031e-05,0.0061446178525163585,1.2348933779567,moderate confidence,LN100415,2023-01-01,0
0.0015817070911799042,0.0025765686406920146,2.7613835126133156e-06,0.0060407258169009135,1.6289796353950559,low confidence,LN100415,2023-02-01,0
0.0024175022504900282,0.003750700494032435,1.2864770199208394e-05,0.008893258072043362,1.5514775604747284,low confidence,LN100415,2023-03-01,0
0.004688652224725134,0.0079136296423985,4.567824726599251e-06,0.018393715042520468,1.6878261093170388,low confidence,LN100415,2023-04-01,0
0.004467565983508013,0.006101203531393095,3.8220102081092484e-05,0.014839059148798081,1.3656661264580408,low confidence,LN100415,2023-05-01,0
0.0026693885507459414,0.003278009923293923,5.460001127246186e-06,0.008050319548131709,1.2280002933173242,moderate confidence,LN100415,2023-06-01,0
0.008026014335293671,0.009537928825051434,2.299437757730647e-05,0.023367624222239057,1.1883767492302195,moderate confidence,LN100415,2023-07-01,0
0.0018513640587740601,0.0020098529755183006,9.506919312372792e-06,0.004859226088423793,1.085606564518266,moderate confidence,LN100415,2023-08-01,0
0.0016511566718797797,0.0016894950229622873,8.346027495628303e-06,0.0038748723827013555,1.0232190874042624,moderate confidence,LN100415,2023-09-01,0
0.00022320090031394092,0.00027740089491294656,4.996826702016459e-06,0.0006991181577573861,1.2428305375236892,moderate confidence,LN100416,2022-10-01,0
0.0002834193415131891,0.0003241381554365204,4.996826702016459e-06,0.00082841460518517,1.1436698487334407,moderate confidence,LN100416,2022-11-01,0
0.00041959588099973647,0.0005565157573735459,4.148857515591232e-06,0.0013739695562551882,1.3263136807911025,low confidence,LN100416,2022-12-01,0
0.0010056797006786746,0.001048490458774048,2.3257500017091033e-05,0.0026385842353930686,1.042568979036251,moderate confidence,LN100416,2023-01-01,0
0.0008066705014796412,0.0011553151522859762,2.796534389613401e-06,0.002793842374891313,1.4322020579243087,low confidence,LN100416,2023-02-01,0
0.009050296280667357,0.012963795057903486,2.8440193201992916e-06,0.0312422221864407,1.4324166475738354,low confidence,LN100416,2023-03-01,0
0.011071286012100744,0.015906547734545477,4.148857515591232e-06,0.03830261326681169,1.436738940459118,low confidence,LN100416,2023-04-01,0
0.016872218269822027,0.025907983818650875,2.846666090684052e-06,0.06155557140813117,1.5355410536023228,low confidence,LN100416,2023-05-01,0
0.010572103965397829,0.01630431624248942,2.8440193201992916e-06,0.038698778847305645,1.542201655966773,low confidence,LN100416,2023-06-01,0
0.008751579657868616,0.013820615334579404,2.546137628046461e-06,0.032631578052649025,1.5792137962377086,low confidence,LN100416,2023-07-01,0
0.009000008813511325,0.014328023267362095,2.8440193201992916e-06,0.03376736175942998,1.5920010262492246,low confidence,LN100416,2023-08-01,0
0.009147160228688715,0.014072977055341945,2.796534389613401e-06,0.033419924802268505,1.5385077667278784,low confidence,LN100416,2023-09-01,0
0.00029950118527579674,0.0002887335018165098,2.6628763970710036e-06,0.0007325501420137899,0.9640479437523044,high confidence,LN100417,2022-10-01,0
0.0003167842933850336,0.00030076402971136626,2.5335429063327306e-06,0.000753649242137108,0.9494284785950685,high confidence,LN100417,2022-11-01,0
0.00031618914185715507,0.000286654194446702,3.1917825387201513e-06,0.0006900127986487447,0.9065908865909251,high confidence,LN100417,2022-12-01,0
0.00034493615169882115,0.0002896598145343812,1.9078147783520995e-06,0.0007633092162314697,0.8397490756123929,high confidence,LN100417,2023-01-01,0
0.0005576260345785571,0.00037109708199560266,1.9078147783520995e-06,0.0009583861885018523,0.6654945411149438,high confidence,LN100417,2023-02-01,0
0.0006380511823844749,0.0004540047095004858,3.1904596641670273e-06,0.0012119086561186408,0.7115490450214589,high confidence,LN100417,2023-03-01,0
0.0007695385271684942,0.0006752271108032263,1.7419015307174154e-06,0.0018506675855601827,0.8774441915048939,high confidence,LN100417,2023-04-01,0
0.0004480225962634714,0.0003711038016361901,2.129767008053723e-06,0.0008277608115584434,0.8283149214597936,high confidence,LN100417,2023-05-01,0
0.0006246098565017111,0.0004161905216362498,6.766940034320753e-06,0.0011301004133960847,0.666320771765006,high confidence,LN100417,2023-06-01,0
0.0007225493766000633,0.0006766021581585559,1.1321083501011351e-05,0.0017841600056521312,0.936409579843926,high confidence,LN100417,2023-07-01,0
0.0007442087734595706,0.0007619306569919117,1.693629172844366e-06,0.0019873391324034544,1.0238130537617263,moderate confidence,LN100417,2023-08-01,0
0.000752337489647342,0.0007606476093230582,2.528601778945706e-06,0.001992675686478139,1.011045733849594,moderate confidence,LN100417,2023-09-01,0
0.0004804618781961537,0.0002516701875723181,7.33809476147755e-05,0.0007389464696241261,0.5238088576708495,high confidence,LN100418,2022-10-01,0
0.0018086374965490498,0.0020071803231922355,0.00048145247632308655,0.005268302939612423,1.1097748039737168,moderate confidence,LN100418,2022-11-01,0
0.0038885683144995187,0.006138283083051868,8.988525892822073e-05,0.014516855267508372,1.5785457748456453,low confidence,LN100418,2022-12-01,0
0.0002691209738855612,0.00016470316517266213,2.9865148853690292e-05,0.0004908462328951938,0.6120041957142262,high confidence,LN100418,2023-01-01,0
0.0004555767806566133,0.00035232847951802544,2.4322311614059675e-05,0.0008574746570570833,0.7733679469138479,high confidence,LN100419,2022-10-01,0
0.0005240721115859837,0.0005067493745770532,1.1326187008502601e-05,0.0010615263248067014,0.9669458904109451,high confidence,LN100419,2022-11-01,0
0.00041743426739167006,0.00042388154008047646,1.700604634550112e-05,0.0010427447221390167,1.015445001027568,moderate confidence,LN100419,2022-12-01,0
0.00044007735381451575,0.0004894543966663581,5.379904185697949e-05,0.0012644055640174635,1.11220082656799,moderate confidence,LN100419,2023-01-01,0
0.0004569217352978823,0.0003850760046244311,1.0898987701994664e-05,0.0009331235210365855,0.8427614072098963,high confidence,LN100419,2023-02-01,0
0.0005077885185992552,0.00045720530396610416,2.8914775252585064e-05,0.0011135671529134018,0.9003852730410568,high confidence,LN100419,2023-03-01,0
0.00044277497182288795,0.00041155548369705146,2.2003417263896754e-05,0.0008612420034065776,0.929491298938359,high confidence,LN100419,2023-04-01,0
0.0008018153486112402,0.0008372220134595866,2.2292332303851885e-05,0.0020572870791655444,1.044158128064861,moderate confidence,LN100419,2023-05-01,0
0.0010787624855804765,0.001119669855313401,3.978607540944835e-05,0.0027422300406448738,1.0379206454430165,moderate confidence,LN100419,2023-06-01,0
0.0001377792643301351,6.835170448515403e-05,4.476267660704751e-05,0.00023687452464772274,0.4960957283192877,high confidence,LN100419,2023-07-01,0
0.0012638644184656852,0.001243055394169605,2.6488977736584242e-05,0.002714938984147831,0.983535398265787,high confidence,LN100419,2023-08-01,0
0.001070854624627398,0.0011806457078733872,2.8190839288692912e-05,0.002905628759278706,1.102526599522499,moderate confidence,LN100419,2023-09-01,0
0.005703971861021801,0.005804823986764137,2.3206008465393596e-05,0.01425060211505336,1.0176810349348866,moderate confidence,LN100420,2022-10-01,0
0.0051234530492477075,0.005440366284946618,4.001699661361035e-06,0.013825678725144348,1.0618553996011428,moderate confidence,LN100420,2022-11-01,0
0.009343364173183351,0.011930122949068032,7.66641324510046e-06,0.029770939704505346,1.276855180632797,moderate confidence,LN100420,2022-12-01,0
0.00561534919817814,0.004711863377112306,3.396740159120399e-06,0.012933501538442065,0.8391042499442486,high confidence,LN100420,2023-01-01,0
0.002559285734992905,0.002317354135911275,9.911009497091284e-06,0.00618755784440729,0.9054690940625664,high confidence,LN100420,2023-02-01,0
0.0022881900543503574,0.0016293583721330857,2.625006074371383e-05,0.00405907061802209,0.7120730068008615,high confidence,LN100420,2023-03-01,0
0.0035982567838256296,0.0033049502097583887,4.169021083920353e-05,0.008872707714889941,0.9184864806242649,high confidence,LN100420,2023-04-01,0
0.004453962329903999,0.004877067842172188,1.6194584720316227e-05,0.012700173268380889,1.0949953055120043,moderate confidence,LN100420,2023-05-01,0
0.005754633529590626,0.006730664659378011,5.298954230776947e-06,0.017221399396179223,1.169607868992627,moderate confidence,LN100420,2023-06-01,0
0.003925175250768709,0.005331479681265308,5.386784715798702e-06,0.013113570664241559,1.3582781253451517,low confidence,LN100420,2023-07-01,0
0.007084481669533242,0.01104007167897835,8.634030623088523e-06,0.026190251260826667,1.5583457187074237,low confidence,LN100420,2023-08-01,0
0.003952792445921932,0.0050608934554349574,8.61061864454553e-06,0.012643310565149937,1.280333719686255,moderate confidence,LN100420,2023-09-01,0
0.0004922346845997651,0.0005721980078434617,7.61211426994998e-07,0.0014621723350095779,1.1624495911106194,moderate confidence,LN100421,2022-12-01,0
0.00040997927264873024,0.0004953231605465914,4.680064333478756e-07,0.0012551771748925923,1.2081663478899425,moderate confidence,LN100421,2023-01-01,0
0.00023393337588243024,0.0002256921489286582,1.665019804346117e-06,0.0005907997089578576,0.9647710510623593,high confidence,LN100421,2023-02-01,0
0.0003802694914022942,0.0003952964955578436,6.141880081026203e-06,0.0010308971240826925,1.0395167229959346,moderate confidence,LN100421,2023-03-01,0
0.0001363431964557413,0.00010405583581399521,6.357988079928184e-06,0.0002470204176142779,0.7631905259590495,high confidence,LN100421,2023-04-01,0
0.0016379474576990792,0.0019413082570097604,2.3445338930703215e-05,0.0048724611210757334,1.1852078941145217,moderate confidence,LN100421,2023-05-01,0
0.0017393020623317403,0.0008888437170328557,0.0002586072436963117,0.002602516479133809,0.5110347054043364,high confidence,LN100421,2023-06-01,0
0.001498046126322267,0.0008450335297759442,0.0005448999763871527,0.0027955146641690755,0.5640904608528432,high confidence,LN100421,2023-07-01,0
0.0014865880775217924,0.0012783754310181324,0.00034652048370703076,0.0035736386990065363,0.8599392463507715,high confidence,LN100421,2023-08-01,0
0.0013274266909043407,0.001548573500920656,6.008748387132018e-05,0.003936517948005883,1.1665981342183604,moderate confidence,LN100421,2023-09-01,0
0.0021457810656697516,0.0034890865135205184,2.5278585488117167e-05,0.00818755566476781,1.6260216707763184,low confidence,LN100423,2023-02-01,0
0.0024135831019703132,0.00384725511415537,3.5789312969681264e-05,0.009075015559303711,1.594001512114784,low confidence,LN100423,2023-03-01,0
0.0032593485856217286,0.0054618754054949524,2.7622651261762686e-05,0.012718248124903494,1.6757567538462863,low confidence,LN100423,2023-04-01,0
0.006025626066834449,0.008750808873388832,5.6631025579541585e-05,0.021054252250801445,1.4522655034227927,low confidence,LN100423,2023-05-01,0
0.0016702589331972272,0.002651766980652938,2.0682783175115105e-05,0.006259388618858891,1.5876382565288232,low confidence,LN100423,2023-06-01,0
0.0018960119770402802,0.002037285598645636,9.12359405768225e-05,0.005321651243282706,1.0745109331144032,moderate confidence,LN100423,2023-07-01,0
0.002196199177910612,0.0018593127471898674,4.154858086455686e-05,0.004842308385708427,0.8466047915375113,high confidence,LN100423,2023-08-01,0
0.0014220736872221098,0.001462054001948563,5.8084057253158845e-06,0.0034373599537627212,1.0281140949907814,moderate confidence,LN100423,2023-09-01,0
0.006112997248746578,0.008915412383023142,5.56660877277102e-06,0.02141611698652815,1.4584355301077843,low confidence,LN100424,2022-10-01,0
0.006210137649708969,0.008398801023123665,5.513227885851121e-06,0.020445709458168825,1.3524339550697826,low confidence,LN100424,2022-11-01,0
0.00795616418451182,0.011455935409983315,1.1593874224209685e-05,0.027611753101396703,1.4398817249503801,low confidence,LN100424,2022-12-01,0
0.017935130989607195,0.02745667632503476,4.666353840429252e-05,0.06529143284781992,1.530887972936745,low confidence,LN100424,2023-01-01,0
0.008360121263687549,0.0101515193392297,5.5970675438890834e-05,0.02496608277958058,1.2142789582877398,moderate confidence,LN100424,2023-02-01,0
0.003904780586148555,0.004637251569358289,9.616312644107275e-05,0.011488265916986796,1.1875831348393893,moderate confidence,LN100424,2023-03-01,0
0.004511109924054487,0.004847161592324538,4.238478314385287e-05,0.011744401209314519,1.0744942317805495,moderate confidence,LN100424,2023-04-01,0
0.003218666013410764,0.0036374649620178586,9.616312644107275e-05,0.009036336907286386,1.1301156898112894,moderate confidence,LN100424,2023-05-01,0
0.006923121524158606,0.007020303449335432,7.215766169717727e-05,0.016151715999512675,1.014037298758617,moderate confidence,LN100424,2023-06-01,0
0.00985100514827339,0.010932092860795798,4.618339107376188e-05,0.026599698788686146,1.1097438988458852,moderate confidence,LN100424,2023-07-01,0
0.009207432939970745,0.009178415429220866,3.357835833007156e-05,0.020232341669683976,0.9968484689555641,high confidence,LN100424,2023-08-01,0
0.007003230913258213,0.007876409582463814,7.098179058488576e-05,0.019291709107871438,1.1246822616619048,moderate confidence,LN100424,2023-09-01,0
0.00035643253057340504,0.00046366228079992275,1.4204109451339904e-06,0.0011480008382386464,1.300841648920242,low confidence,LN100425,2022-10-01,0
0.00030926292751079585,0.00038963206712856724,1.112490781370374e-06,0.0009768712206604494,1.2598731773790308,moderate confidence,LN100425,2022-11-01,0
