loan_id,reporting_month,balance_non_increasing,date_order_valid,dpd_status_consistency,terminal_state_immutability,document_completeness_at_closure,servicer_source_agreement,balance_within_original,stale_record
LN100283,2021-12-01,False,False,False,False,False,False,False,False
LN100283,2022-01-01,False,False,False,False,False,False,False,False
LN100283,2022-02-01,False,False,False,False,False,False,False,False
LN100283,2022-03-01,False,False,False,False,False,False,False,False
LN100283,2022-04-01,False,False,False,False,False,False,False,False
LN100283,2022-05-01,False,False,False,False,False,True,False,False
LN100283,2022-06-01,False,False,False,False,False,False,False,False
LN100283,2022-07-01,False,False,False,False,False,False,False,False
LN100283,2022-08-01,False,False,False,False,False,False,False,False
LN100283,2022-09-01,False,False,False,False,False,False,False,False
LN100283,2022-10-01,False,False,False,False,False,False,False,False
LN100283,2022-11-01,False,False,False,False,False,False,False,False
LN100283,2022-12-01,False,False,False,False,False,False,False,False
LN100283,2023-01-01,False,False,False,False,False,False,False,False
LN100283,2023-02-01,False,False,False,False,False,False,False,False
LN100283,2023-03-01,False,False,False,False,False,False,False,False
LN100283,2023-04-01,False,False,False,False,False,False,False,False
LN100283,2023-05-01,False,False,False,False,False,False,False,False
LN100283,2023-06-01,False,False,False,False,False,False,False,False
LN100283,2023-07-01,False,False,False,False,False,False,False,False
LN100283,2023-08-01,False,False,False,False,False,False,False,False
LN100283,2023-09-01,False,False,False,False,False,False,False,False
LN100283,2023-10-01,False,False,False,False,False,False,False,False
LN100283,2023-11-01,False,False,False,False,False,False,False,False
LN100283,2023-12-01,False,False,False,False,False,False,False,False
LN100284,2023-10-01,False,False,False,False,False,False,False,False
LN100284,2023-11-01,False,False,False,False,False,False,False,False
LN100284,2023-12-01,False,False,False,False,False,False,False,False
LN100285,2021-09-01,False,False,False,False,False,False,False,False
LN100285,2021-10-01,False,False,False,False,False,False,False,False
LN100285,2021-11-01,False,False,False,False,False,False,False,False
LN100285,2021-12-01,False,False,False,False,False,False,False,False
LN100285,2022-01-01,False,False,False,False,False,False,False,False
LN100285,2022-02-01,False,False,False,False,False,False,False,False
LN100285,2022-03-01,False,False,False,False,False,False,False,False
LN100285,2022-04-01,False,False,False,False,False,False,False,False
LN100285,2022-05-01,False,False,False,False,False,False,False,False
LN100285,2022-06-01,False,False,False,False,False,False,False,False
LN100285,2022-07-01,False,False,False,False,False,False,False,False
LN100285,2022-08-01,False,False,False,False,False,False,False,False
LN100285,2022-09-01,False,False,False,False,False,False,False,False
LN100285,2022-10-01,False,False,False,False,False,False,False,False
LN100285,2022-11-01,False,False,False,False,False,False,False,False
LN100285,2022-12-01,False,False,False,False,False,False,False,False
LN100285,2023-01-01,False,False,False,False,False,False,False,False
LN100285,2023-02-01,False,False,False,False,False,False,False,False
LN100285,2023-03-01,False,False,False,False,False,False,False,False
LN100285,2023-04-01,False,False,False,False,False,False,False,False
LN100285,2023-05-01,False,False,False,False,False,True,False,False
LN100285,2023-06-01,False,False,False,False,False,False,False,False
LN100285,2023-07-01,False,False,False,False,False,False,False,False
LN100285,2023-08-01,False,False,False,False,False,False,False,False
LN100285,2023-09-01,False,False,False,False,False,False,False,False
LN100285,2023-10-01,False,False,False,False,False,False,False,False
LN100285,2023-11-01,False,False,False,False,False,False,False,False
LN100285,2023-12-01,False,False,False,False,False,False,False,False
LN100286,2023-08-01,False,False,False,False,False,False,False,False
LN100286,2023-09-01,False,False,False,False,False,False,False,False
LN100286,2023-10-01,False,False,False,False,False,False,False,False
LN100286,2023-11-01,False,False,False,False,False,False,False,False
LN100286,2023-12-01,False,False,False,False,False,False,False,False
LN100287,2019-07-01,False,False,False,False,False,False,False,False
LN100287,2019-08-01,False,False,False,False,False,False,False,False
LN100287,2019-09-01,False,False,False,False,False,False,False,False
LN100287,2019-10-01,False,False,False,False,False,False,False,False
LN100287,2019-11-01,False,False,False,False,False,True,False,False
LN100287,2019-12-01,False,False,False,False,False,False,False,False
LN100287,2020-01-01,False,False,False,False,False,False,False,False
LN100287,2020-02-01,False,False,False,False,False,False,False,False
LN100287,2020-03-01,False,False,False,False,False,False,False,False
LN100287,2020-04-01,True,False,False,False,False,False,True,False
LN100287,2020-05-01,False,False,False,False,False,True,True,False
LN100287,2020-06-01,False,False,False,False,False,False,False,False
LN100287,2020-07-01,False,False,False,False,False,False,False,False
LN100287,2020-08-01,False,False,False,False,False,False,False,False
LN100287,2020-09-01,False,False,False,False,False,False,False,False
LN100287,2020-10-01,False,False,False,False,False,False,False,False
LN100287,2020-11-01,False,False,False,False,False,False,False,False
LN100287,2020-12-01,False,False,False,False,False,False,False,False
LN100287,2021-01-01,False,False,False,False,False,False,False,False
LN100287,2021-02-01,False,False,False,False,False,False,False,False
LN100287,2021-03-01,False,False,False,False,False,False,False,False
LN100287,2019-05-01,False,True,False,False,False,False,False,True
LN100287,2021-05-01,False,False,False,False,False,False,False,False
LN100287,2021-06-01,False,False,False,False,False,False,False,False
LN100287,2021-07-01,False,False,False,False,False,False,False,False
LN100287,2021-08-01,False,False,False,False,False,False,False,False
LN100287,2021-09-01,False,False,False,False,False,False,False,False
LN100287,2021-10-01,False,False,False,False,False,False,False,False
LN100287,2021-11-01,False,False,False,False,False,False,False,False
LN100287,2021-12-01,False,False,False,False,False,False,False,False
LN100287,2022-01-01,False,False,False,False,False,True,False,False
LN100287,2022-02-01,False,False,False,False,False,False,False,False
LN100287,2022-03-01,False,False,False,False,False,False,False,False
LN100287,2022-04-01,False,False,False,False,False,False,False,False
LN100287,2022-05-01,False,False,False,False,False,False,False,False
LN100287,2022-06-01,False,False,False,False,False,False,False,False
LN100287,2022-07-01,False,False,False,False,False,False,False,False
LN100287,2022-08-01,False,False,False,False,False,False,False,False
LN100287,2022-09-01,False,False,False,False,False,False,False,False
LN100287,2022-10-01,False,False,False,False,False,False,False,False
LN100287,2022-11-01,False,False,False,False,False,False,False,False
LN100287,2022-12-01,False,False,False,False,False,False,False,False
LN100287,2023-01-01,False,False,False,False,False,False,False,False
LN100287,2023-02-01,False,False,False,False,False,False,False,False
LN100287,2023-03-01,False,False,False,False,False,False,False,False
LN100287,2023-04-01,False,False,False,False,False,False,False,False
LN100287,2023-05-01,False,False,False,False,False,False,False,False
LN100287,2023-06-01,False,False,False,False,False,False,False,False
LN100287,2023-07-01,False,False,False,False,False,False,False,False
LN100287,2023-08-01,False,False,False,False,False,False,False,False
LN100287,2023-09-01,False,False,False,False,False,False,False,False
LN100287,2023-10-01,False,False,False,False,False,False,False,False
LN100287,2023-11-01,True,False,False,False,False,False,True,False
LN100287,2023-12-01,False,False,False,False,False,False,False,False
LN100288,2019-06-01,False,False,False,False,False,False,True,False
LN100288,2019-07-01,False,False,False,False,False,False,False,False
LN100288,2019-08-01,False,False,False,False,False,False,False,False
LN100288,2019-09-01,False,False,False,False,False,False,False,False
LN100288,2019-10-01,False,False,False,False,False,False,False,False
LN100288,2019-11-01,False,False,False,False,False,False,False,False
LN100288,2019-12-01,False,False,False,False,False,False,False,False
LN100288,2020-01-01,False,False,False,False,False,False,False,False
LN100288,2020-02-01,False,False,False,False,False,False,False,False
LN100288,2020-03-01,False,False,False,False,False,False,False,False
LN100288,2020-04-01,False,False,False,False,False,False,False,False
LN100288,2020-05-01,False,False,False,False,False,False,False,False
LN100288,2020-06-01,False,False,False,False,False,False,False,False
LN100288,2020-07-01,False,False,False,False,False,False,False,False
LN100288,2020-08-01,False,False,False,False,False,False,False,False
LN100288,2020-09-01,False,False,False,False,False,True,False,False
LN100288,2020-10-01,False,False,False,False,False,False,False,False
LN100288,2020-11-01,False,False,False,False,False,False,False,False
LN100288,2020-12-01,False,False,False,False,False,False,False,False
LN100288,2021-01-01,False,False,False,False,False,False,False,False
LN100288,2021-02-01,False,False,False,False,False,False,False,False
LN100288,2021-03-01,False,False,False,False,False,False,False,False
LN100288,2021-04-01,False,False,False,False,False,False,False,False
LN100288,2021-05-01,False,False,False,False,False,False,False,False
LN100288,2021-06-01,False,False,False,False,False,False,False,False
LN100288,2021-07-01,False,False,False,False,False,False,False,False
LN100288,2021-08-01,False,False,False,False,False,False,False,False
LN100288,2021-09-01,False,False,False,False,False,False,False,False
LN100288,2021-10-01,False,False,False,False,False,False,False,False
LN100288,2021-11-01,False,False,False,False,False,False,False,False
LN100288,2021-12-01,False,False,False,False,False,False,False,False
LN100288,2022-01-01,False,False,False,False,False,False,False,False
LN100288,2022-02-01,False,False,False,False,False,False,False,False
LN100288,2022-03-01,False,False,False,False,False,False,False,False
LN100288,2022-04-01,False,False,False,False,False,False,False,False
LN100288,2022-05-01,False,False,False,False,False,False,False,False
LN100288,2022-06-01,False,False,False,False,False,False,False,False
LN100288,2022-07-01,False,False,False,False,False,False,False,False
LN100288,2022-08-01,False,False,False,False,False,False,False,False
LN100288,2022-09-01,False,False,False,False,False,False,False,False
LN100288,2022-10-01,False,False,False,False,False,False,False,False
LN100288,2022-11-01,False,False,False,False,False,False,False,False
LN100288,2022-12-01,False,False,False,False,False,False,False,False
LN100288,2023-01-01,False,False,False,False,False,False,False,False
LN100288,2023-02-01,False,False,False,False,False,False,False,False
LN100288,2023-03-01,False,False,False,False,False,False,False,False
LN100288,2023-04-01,False,False,False,False,False,False,False,False
LN100288,2023-05-01,False,False,False,False,False,False,False,False
LN100288,2023-06-01,False,False,False,False,False,False,False,False
LN100288,2023-07-01,False,False,False,False,False,False,False,False
LN100288,2023-08-01,False,False,False,False,False,False,False,False
LN100288,2023-09-01,False,False,False,False,False,False,False,False
LN100288,2023-10-01,False,False,False,False,False,False,False,False
LN100288,2023-11-01,False,False,False,False,False,False,False,False
LN100288,2023-12-01,False,False,False,False,False,False,False,False
LN100288,2019-04-01,False,True,False,False,False,False,False,True
LN100289,2023-04-01,False,False,False,False,False,False,False,False
LN100289,2023-05-01,False,False,False,False,False,False,False,False
LN100289,2023-06-01,False,False,False,False,False,False,False,False
LN100289,2023-07-01,False,False,False,False,False,False,False,False
LN100289,2023-08-01,False,False,False,False,False,False,False,False
LN100289,2023-09-01,False,False,False,False,False,False,False,False
LN100289,2023-10-01,False,False,False,False,False,False,False,False
LN100289,2023-11-01,False,False,False,False,False,False,False,False
LN100289,2023-12-01,False,False,False,False,False,False,False,False
LN100290,2019-07-01,False,False,False,False,False,False,False,False
LN100290,2019-08-01,False,False,False,False,False,False,False,False
LN100290,2019-09-01,False,False,False,False,False,False,False,False
LN100290,2019-10-01,False,False,False,False,False,False,False,False
LN100290,2019-11-01,False,False,False,False,False,False,False,False
LN100290,2019-12-01,False,False,False,False,False,False,False,False
LN100290,2020-01-01,False,False,False,False,False,False,False,False
LN100290,2020-02-01,False,False,False,False,False,False,False,False
LN100290,2020-03-01,False,False,False,False,False,False,False,False
LN100290,2020-04-01,False,False,False,False,False,False,False,False
LN100290,2020-05-01,False,False,False,False,False,False,False,False
LN100290,2020-06-01,False,False,False,False,False,False,False,False
LN100290,2020-07-01,False,False,False,False,False,False,False,False
LN100290,2020-08-01,False,False,False,False,False,False,False,False
LN100290,2020-09-01,False,False,False,False,False,False,False,False
LN100290,2020-10-01,False,False,False,False,False,False,False,False
LN100290,2020-11-01,False,False,False,False,False,False,False,False
LN100290,2020-12-01,False,False,False,False,False,False,False,False
LN100290,2021-01-01,False,False,False,False,False,False,False,False
LN100290,2021-02-01,False,False,False,False,False,False,False,False
LN100290,2021-03-01,False,False,False,False,False,False,False,False
LN100290,2021-04-01,True,False,False,False,False,False,True,False
LN100290,2021-05-01,False,False,False,False,False,False,False,False
LN100290,2021-06-01,False,False,False,False,False,False,False,False
LN100290,2021-07-01,False,False,False,False,False,False,False,False
LN100290,2021-08-01,False,False,False,False,False,False,False,False
LN100290,2021-09-01,False,False,False,False,False,True,False,False
LN100290,2021-10-01,False,False,False,False,False,False,False,False
LN100290,2021-11-01,False,False,False,False,False,False,False,False
LN100290,2021-12-01,False,False,False,False,False,False,False,False
LN100290,2022-01-01,False,False,False,False,False,True,False,False
LN100290,2022-02-01,False,False,False,False,False,False,False,False
LN100290,2022-03-01,False,False,False,False,False,False,False,False
LN100290,2022-04-01,False,False,False,False,False,False,False,False
LN100290,2022-05-01,False,False,False,False,False,False,False,False
LN100290,2022-06-01,False,False,False,False,False,False,False,False
LN100290,2022-07-01,False,False,False,False,False,False,False,False
LN100290,2022-08-01,False,False,False,False,False,True,False,False
LN100290,2022-09-01,False,False,False,False,False,False,False,False
LN100290,2022-10-01,False,False,False,False,False,False,False,False
LN100290,2022-11-01,False,False,False,False,False,False,False,False
LN100290,2022-12-01,False,False,False,False,False,False,False,False
LN100290,2023-01-01,False,False,False,False,False,False,False,False
LN100290,2023-02-01,False,False,False,False,False,False,False,False
LN100290,2023-03-01,False,False,False,False,False,False,False,False
LN100290,2023-04-01,False,False,False,False,False,False,False,False
LN100290,2023-05-01,False,False,False,False,False,False,False,False
LN100290,2023-06-01,False,False,False,False,False,False,False,False
LN100290,2023-07-01,False,False,False,False,False,False,False,False
LN100290,2023-08-01,False,False,False,False,False,False,False,False
LN100290,2023-09-01,False,False,False,False,False,False,False,False
LN100290,2023-10-01,False,False,False,False,False,False,False,False
LN100290,2023-11-01,False,False,False,False,False,False,False,False
LN100290,2023-12-01,False,False,False,False,False,False,False,False
LN100291,2019-04-01,False,False,False,False,False,False,False,False
LN100291,2019-05-01,False,False,False,False,False,False,False,False
LN100291,2019-06-01,False,False,False,False,False,False,False,False
LN100291,2019-07-01,False,False,False,False,False,False,False,False
LN100291,2019-08-01,False,False,False,False,False,True,False,False
LN100291,2019-09-01,False,False,False,False,False,False,False,False
LN100291,2019-10-01,False,False,False,False,False,False,False,False
LN100291,2019-11-01,False,False,False,False,False,False,False,False
LN100291,2019-12-01,False,False,False,False,False,False,False,False
LN100291,2020-01-01,False,False,False,False,False,False,False,False
LN100291,2020-02-01,False,False,False,False,False,False,False,False
LN100291,2020-03-01,False,False,False,False,False,False,False,False
LN100291,2020-04-01,False,False,False,False,False,True,False,False
LN100291,2020-05-01,False,False,False,False,False,False,False,False
LN100291,2020-06-01,False,False,False,False,False,False,False,False
LN100291,2020-07-01,False,False,False,False,False,False,False,False
LN100291,2020-08-01,False,False,False,False,False,False,False,False
LN100291,2020-09-01,False,False,False,False,False,False,False,False
LN100291,2020-10-01,False,False,False,False,False,False,False,False
LN100291,2020-11-01,False,False,False,False,False,False,False,False
LN100291,2020-12-01,False,False,False,False,False,False,False,False
LN100291,2021-01-01,False,False,False,False,False,False,False,False
LN100291,2021-02-01,False,False,False,False,False,False,False,False
LN100291,2021-03-01,False,False,False,False,False,False,False,False
LN100291,2021-04-01,False,False,False,False,False,False,False,False
LN100291,2021-05-01,False,False,False,False,False,False,False,False
LN100291,2021-06-01,False,False,False,False,False,False,False,False
LN100291,2021-07-01,False,False,False,False,False,False,False,False
LN100291,2021-08-01,False,False,False,False,False,False,False,False
LN100291,2021-09-01,True,False,False,False,False,False,True,False
LN100291,2021-10-01,False,False,False,False,False,False,False,False
LN100291,2021-11-01,False,False,False,False,False,False,False,False
LN100291,2021-12-01,False,False,False,False,False,False,False,False
LN100291,2022-01-01,False,False,False,False,False,False,False,False
LN100291,2022-02-01,False,False,False,False,False,False,False,False
LN100291,2022-03-01,False,False,False,False,False,False,False,False
LN100291,2022-04-01,False,False,False,False,False,False,False,False
LN100291,2022-05-01,False,False,False,False,False,False,False,False
LN100291,2022-06-01,False,False,False,False,False,False,False,False
LN100291,2022-07-01,False,False,False,False,False,False,False,False
LN100291,2022-08-01,False,False,False,False,False,False,False,False
LN100291,2022-09-01,False,False,False,False,False,False,False,False
LN100291,2022-10-01,False,False,False,False,False,False,False,False
LN100291,2022-11-01,False,False,False,False,False,False,False,False
LN100292,2021-02-01,False,False,False,False,False,False,False,False
LN100292,2021-03-01,False,False,False,False,False,False,False,False
LN100292,2021-04-01,False,False,False,False,False,False,False,False
LN100292,2021-05-01,False,False,False,False,False,False,False,False
LN100292,2021-06-01,False,False,False,False,False,False,False,False
LN100292,2021-07-01,False,False,False,False,False,False,False,False
LN100292,2021-08-01,False,False,False,False,False,False,False,False
LN100292,2021-09-01,False,False,False,False,False,False,False,False
LN100292,2021-10-01,False,False,False,False,False,False,False,False
LN100292,2021-11-01,False,False,False,False,False,False,False,False
LN100292,2021-12-01,False,False,False,False,False,False,False,False
LN100292,2022-01-01,False,False,False,False,False,False,False,False
LN100292,2022-02-01,False,False,False,False,False,False,False,False
LN100292,2022-03-01,False,False,False,False,False,False,False,False
LN100292,2022-04-01,False,False,False,False,False,True,False,False
LN100292,2022-05-01,False,False,False,False,False,False,False,False
LN100292,2022-06-01,False,False,False,False,False,False,False,False
LN100292,2022-07-01,False,False,False,False,False,False,False,False
LN100292,2022-08-01,False,False,False,False,False,False,False,False
LN100292,2022-09-01,False,False,False,False,False,False,False,False
LN100292,2022-10-01,False,False,False,False,False,False,False,False
LN100292,2022-11-01,False,False,False,False,False,False,False,False
LN100292,2022-12-01,False,False,False,False,False,False,False,False
LN100292,2023-01-01,False,False,False,False,False,False,False,False
LN100292,2023-02-01,False,False,False,False,False,False,False,False
LN100292,2023-03-01,False,False,False,False,False,False,False,False
LN100292,2023-04-01,False,False,False,False,True,False,False,False
LN100293,2023-10-01,False,False,False,False,False,False,False,False
LN100293,2023-11-01,False,False,False,False,False,False,False,False
LN100293,2023-12-01,False,False,False,False,False,False,False,False
LN100294,2022-07-01,False,False,False,False,False,False,False,False
LN100294,2022-08-01,False,False,False,False,False,False,False,False
LN100294,2022-09-01,False,False,False,False,False,False,False,False
LN100294,2022-10-01,False,False,False,False,False,False,False,False
LN100294,2022-11-01,False,False,False,False,False,False,False,False
LN100294,2022-12-01,False,False,False,False,False,False,False,False
LN100294,2023-01-01,False,False,False,False,False,False,False,False
LN100295,2019-07-01,False,False,False,False,False,False,False,False
LN100295,2019-08-01,False,False,False,False,False,False,False,False
LN100295,2019-09-01,False,False,False,False,False,False,False,False
LN100295,2019-10-01,False,False,False,False,False,False,False,False
LN100295,2019-11-01,False,False,False,False,False,False,False,False
LN100295,2019-12-01,False,False,False,False,False,False,False,False
LN100295,2020-01-01,False,False,False,False,False,False,False,False
LN100295,2020-02-01,False,False,False,False,False,False,False,False
LN100295,2020-03-01,False,False,False,False,False,False,False,False
LN100295,2020-04-01,False,False,False,False,False,True,False,False
LN100295,2020-05-01,False,False,False,False,False,False,False,False
LN100295,2020-06-01,False,False,False,False,False,False,False,False
LN100295,2020-07-01,False,False,False,False,False,False,False,False
LN100295,2020-08-01,False,False,False,False,False,False,False,False
LN100295,2020-09-01,False,False,False,False,False,False,False,False
LN100295,2020-10-01,False,False,False,False,False,False,False,False
LN100295,2020-11-01,False,False,False,False,False,False,False,False
LN100295,2020-12-01,False,False,False,False,False,False,False,False
LN100295,2021-01-01,False,False,False,False,False,False,False,False
LN100295,2021-02-01,False,False,False,False,False,False,False,False
LN100295,2021-03-01,False,False,False,False,False,False,False,False
LN100295,2021-04-01,False,False,False,False,False,False,False,False
LN100295,2021-05-01,False,False,False,False,False,False,False,False
LN100295,2021-06-01,False,False,False,False,False,False,False,False
LN100295,2021-07-01,True,False,False,False,False,False,True,False
LN100295,2021-08-01,False,False,False,False,False,False,False,False
LN100295,2021-09-01,False,False,False,False,False,False,False,False
LN100295,2021-10-01,False,False,False,False,False,False,False,False
LN100295,2021-11-01,True,False,False,False,False,False,True,False
LN100295,2021-12-01,False,False,False,False,False,False,False,False
LN100295,2022-01-01,False,False,False,False,False,False,False,False
LN100295,2022-02-01,False,False,False,False,False,False,False,False
LN100295,2022-03-01,False,False,False,False,False,False,False,False
LN100295,2022-04-01,False,False,False,False,False,False,False,False
LN100295,2022-05-01,False,False,False,False,False,False,False,False
LN100295,2022-06-01,False,False,False,False,False,False,False,False
LN100295,2022-07-01,False,False,False,False,False,False,False,False
LN100295,2022-08-01,False,False,False,False,False,False,False,False
LN100295,2022-09-01,False,False,False,False,False,False,False,False
LN100295,2022-10-01,False,False,False,False,False,False,False,False
LN100295,2022-11-01,False,False,False,False,False,False,False,False
LN100295,2022-12-01,False,False,False,False,False,False,False,False
LN100295,2023-01-01,False,False,False,False,False,False,False,False
LN100295,2023-02-01,False,False,False,False,False,False,False,False
LN100295,2023-03-01,False,False,False,False,False,False,False,False
LN100295,2023-04-01,False,False,False,False,False,False,False,False
LN100295,2023-05-01,False,False,False,False,False,False,False,False
LN100295,2023-06-01,False,False,False,False,False,False,False,False
LN100295,2023-07-01,False,False,False,False,False,False,False,False
LN100295,2023-08-01,False,False,False,False,False,False,False,False
LN100295,2023-09-01,False,False,False,False,False,False,False,False
LN100295,2023-10-01,False,False,False,False,False,False,False,False
LN100295,2023-11-01,False,False,False,False,False,False,False,False
LN100295,2023-12-01,False,False,False,False,False,False,False,False
LN100296,2023-04-01,False,False,False,False,False,False,False,False
LN100296,2023-05-01,False,False,False,False,False,False,False,False
LN100296,2023-06-01,False,False,False,False,False,False,False,False
LN100296,2023-07-01,False,False,False,False,False,False,False,False
LN100296,2023-08-01,False,False,False,False,False,False,False,False
LN100296,2023-09-01,False,False,False,False,False,False,False,False
LN100296,2023-10-01,False,False,False,False,False,False,False,False
LN100296,2023-11-01,False,False,False,False,False,False,False,False
LN100296,2023-12-01,False,False,False,False,False,False,False,False
LN100297,2023-05-01,False,False,False,False,False,False,False,False
LN100297,2023-06-01,False,False,False,False,False,False,False,False
LN100297,2023-07-01,False,False,False,False,False,False,False,False
LN100297,2023-08-01,False,False,False,False,False,False,False,False
LN100297,2023-09-01,False,False,False,False,False,False,False,False
LN100297,2023-10-01,False,False,False,False,False,False,False,False
LN100297,2023-11-01,False,False,False,False,False,False,False,False
LN100297,2023-12-01,False,False,False,False,False,False,False,False
LN100298,2023-02-01,False,False,False,False,False,False,False,False
LN100298,2023-03-01,False,False,False,False,False,False,False,False
LN100298,2023-04-01,False,False,False,False,False,False,False,False
LN100298,2023-05-01,False,False,False,False,False,False,False,False
LN100298,2023-06-01,False,False,False,False,False,False,False,False
LN100298,2023-07-01,False,False,False,False,False,False,False,False
LN100298,2023-08-01,False,False,False,False,False,False,False,False
LN100298,2023-09-01,False,False,False,False,False,False,False,False
LN100298,2023-10-01,False,False,False,False,False,False,False,False
LN100298,2023-11-01,False,False,False,False,False,False,False,False
LN100298,2023-12-01,False,False,False,False,False,False,False,False
LN100299,2023-08-01,False,False,False,False,False,False,False,False
LN100299,2023-09-01,False,False,False,False,False,False,False,False
LN100299,2023-10-01,False,False,False,False,False,False,False,False
LN100299,2023-11-01,False,False,False,False,False,False,False,False
LN100299,2023-12-01,False,False,False,False,False,False,False,False
LN100300,2020-03-01,False,False,False,False,False,False,False,False
LN100300,2020-04-01,False,False,False,False,False,False,False,False
LN100300,2020-05-01,False,False,False,False,False,False,False,False
LN100300,2020-06-01,False,False,False,False,False,False,False,False
LN100300,2020-07-01,False,False,False,False,False,False,False,False
LN100300,2020-08-01,False,False,False,False,False,False,False,False
LN100300,2020-09-01,False,False,False,False,False,False,False,False
LN100300,2020-10-01,False,False,False,False,False,False,False,False
LN100300,2020-11-01,False,False,False,False,False,False,False,False
LN100300,2020-12-01,False,False,False,False,False,False,False,False
LN100300,2021-01-01,False,False,False,False,False,False,False,False
LN100300,2021-02-01,False,False,False,False,False,False,False,False
LN100300,2021-03-01,False,False,False,False,False,False,False,False
LN100300,2021-04-01,False,False,False,False,False,False,False,False
LN100300,2021-05-01,False,False,False,False,False,False,False,False
LN100300,2021-06-01,False,False,False,False,False,False,False,False
LN100300,2021-07-01,False,False,False,False,False,False,False,False
LN100300,2021-08-01,False,False,False,False,False,False,False,False
LN100300,2021-09-01,False,False,False,False,False,False,False,False
LN100300,2021-10-01,False,False,False,False,False,False,False,False
LN100300,2021-11-01,False,False,False,False,False,True,False,False
LN100300,2021-12-01,False,False,False,False,False,False,False,False
LN100300,2022-01-01,False,False,False,False,False,False,False,False
LN100300,2022-02-01,False,False,False,False,False,False,False,False
LN100300,2022-03-01,False,False,False,False,False,True,False,False
LN100302,2020-08-01,False,False,False,False,False,False,False,False
LN100302,2020-09-01,False,False,False,False,False,False,False,False
LN100302,2020-10-01,False,False,False,False,False,False,False,False
LN100302,2020-11-01,False,False,False,False,False,False,False,False
LN100302,2020-12-01,False,False,False,False,False,False,False,False
LN100302,2021-01-01,False,False,False,False,False,False,False,False
LN100302,2021-02-01,False,False,False,False,False,False,False,False
LN100302,2021-03-01,False,False,False,False,False,False,False,False
LN100302,2021-04-01,False,False,False,False,False,False,False,False
LN100302,2021-05-01,False,False,False,False,False,False,False,False
LN100302,2021-06-01,False,False,False,False,False,False,False,False
LN100302,2021-07-01,False,False,False,False,False,False,False,False
LN100302,2021-08-01,False,False,False,False,False,False,False,False
LN100302,2021-09-01,False,False,False,False,False,False,False,False
LN100302,2021-10-01,False,False,False,False,False,False,False,False
LN100302,2021-11-01,False,False,False,False,False,False,False,False
LN100302,2021-12-01,False,False,False,False,False,True,False,False
LN100302,2022-01-01,False,False,False,False,False,False,False,False
LN100302,2022-02-01,False,False,False,False,False,False,False,False
LN100302,2022-03-01,False,False,False,False,False,False,False,False
LN100302,2022-04-01,False,False,False,False,False,False,False,False
LN100302,2022-05-01,False,False,False,False,False,False,False,False
LN100302,2022-06-01,False,False,False,False,False,False,False,False
LN100302,2022-07-01,False,False,False,False,False,False,False,False
LN100302,2022-08-01,False,False,False,False,False,False,False,False
LN100302,2022-09-01,False,False,False,False,False,False,False,False
LN100302,2022-10-01,False,False,False,False,False,False,False,False
LN100302,2022-11-01,False,False,False,False,False,False,False,False
LN100302,2022-12-01,False,False,False,False,False,False,False,False
LN100302,2023-01-01,False,False,False,False,False,False,False,False
LN100302,2023-02-01,False,False,False,False,False,False,False,False
LN100302,2023-03-01,False,False,False,False,False,False,False,False
LN100302,2023-04-01,False,False,False,False,False,False,False,False
LN100302,2023-05-01,False,False,False,False,False,False,False,False
LN100302,2023-06-01,False,False,False,False,False,False,False,False
LN100302,2023-07-01,False,False,False,False,False,False,False,False
LN100302,2023-08-01,False,False,False,False,False,False,False,False
LN100302,2023-09-01,False,False,False,False,False,False,False,False
LN100302,2023-10-01,False,False,False,False,False,False,False,False
LN100302,2023-11-01,False,False,False,False,False,False,False,False
LN100302,2023-12-01,False,False,False,False,False,False,False,False
LN100302,2020-06-01,False,True,False,False,False,False,False,True
LN100303,2023-02-01,False,False,False,False,False,False,False,False
LN100303,2023-03-01,False,False,False,False,False,False,False,False
LN100303,2023-04-01,False,False,False,False,False,False,False,False
LN100303,2023-05-01,False,False,False,False,False,False,False,False
LN100303,2023-06-01,False,False,False,False,False,False,False,False
LN100303,2023-07-01,False,False,False,False,False,False,False,False
LN100303,2023-08-01,False,False,False,False,False,False,False,False
LN100303,2023-09-01,False,False,False,False,False,False,False,False
LN100303,2023-10-01,False,False,False,False,False,False,False,False
LN100303,2023-11-01,False,False,False,False,False,False,False,False
LN100303,2023-12-01,False,False,False,False,False,False,False,False
LN100304,2021-12-01,False,False,False,False,False,False,False,False
LN100304,2022-01-01,False,False,False,False,False,False,False,False
LN100304,2022-02-01,False,False,False,False,False,False,False,False
LN100304,2022-03-01,False,False,False,False,False,False,False,False
LN100304,2022-04-01,False,False,False,False,False,False,False,False
LN100304,2022-05-01,False,False,False,False,False,False,False,False
LN100304,2022-06-01,False,False,False,False,False,False,False,False
LN100304,2022-07-01,False,False,False,False,False,False,False,False
LN100304,2022-08-01,False,False,False,False,False,False,False,False
LN100304,2022-09-01,False,False,False,False,False,False,False,False
LN100304,2022-10-01,False,False,False,False,False,False,False,False
LN100304,2022-11-01,False,False,False,False,False,False,False,False
LN100304,2022-12-01,False,False,False,False,False,False,False,False
LN100304,2023-01-01,False,False,False,False,False,False,False,False
LN100304,2023-02-01,False,False,False,False,False,False,False,False
LN100304,2023-03-01,False,False,False,False,False,False,False,False
LN100304,2023-04-01,False,False,False,False,False,False,False,False
