exception_probability,exception_type_pred,decided_by,anomaly_score,loan_id,reporting_month
0.04202900586861269,none,anomaly score only,0.08405801173722538,LN100507,2022-10-01
0.04594624862814648,none,anomaly score only,0.09189249725629296,LN100507,2022-11-01
0.1275285795395158,none,anomaly score only,0.2550571590790316,LN100507,2022-12-01
0.12850054698527028,none,anomaly score only,0.25700109397054055,LN100507,2023-01-01
0.04936057736087565,none,anomaly score only,0.0987211547217513,LN100507,2023-02-01
0.0508414059128357,none,anomaly score only,0.1016828118256714,LN100507,2023-03-01
0.060800851076828845,none,anomaly score only,0.12160170215365769,LN100507,2023-04-01
0.224319551072458,none,anomaly score only,0.448639102144916,LN100507,2023-05-01
0.23704000565760933,none,anomaly score only,0.47408001131521865,LN100507,2023-06-01
0.3071533405903373,none,anomaly score only,0.6143066811806746,LN100507,2023-07-01
0.3201477830397244,none,anomaly score only,0.6402955660794488,LN100507,2023-08-01
0.36383741814708065,none,anomaly score only,0.7276748362941613,LN100507,2023-09-01
0.3480505650480298,none,anomaly score only,0.6961011300960596,LN100507,2023-10-01
0.10006839201582331,none,anomaly score only,0.20013678403164661,LN100508,2019-01-01
0.08593811211586057,none,anomaly score only,0.17187622423172114,LN100508,2019-02-01
0.08231303053119501,none,anomaly score only,0.16462606106239003,LN100508,2019-03-01
0.0803338169972807,none,anomaly score only,0.1606676339945614,LN100508,2019-04-01
0.07724845029844389,none,anomaly score only,0.15449690059688778,LN100508,2019-05-01
0.07601144278911562,none,anomaly score only,0.15202288557823124,LN100508,2019-06-01
0.07227294813983869,none,anomaly score only,0.14454589627967737,LN100508,2019-07-01
0.07095186625938107,none,anomaly score only,0.14190373251876215,LN100508,2019-08-01
0.06650551267865389,none,anomaly score only,0.13301102535730777,LN100508,2019-09-01
0.06480928630262228,none,anomaly score only,0.12961857260524456,LN100508,2019-10-01
0.06366852374889394,none,anomaly score only,0.12733704749778788,LN100508,2019-11-01
0.06147644069948733,none,anomaly score only,0.12295288139897466,LN100508,2019-12-01
0.05950658558918447,none,anomaly score only,0.11901317117836895,LN100508,2020-01-01
0.05816606588841545,none,anomaly score only,0.1163321317768309,LN100508,2020-02-01
0.05982160286396611,none,anomaly score only,0.11964320572793222,LN100508,2020-03-01
0.06031026536496858,none,anomaly score only,0.12062053072993716,LN100508,2020-04-01
0.059776981518997685,none,anomaly score only,0.11955396303799537,LN100508,2020-05-01
0.05804406520793327,none,anomaly score only,0.11608813041586653,LN100508,2020-06-01
0.058225112963669994,none,anomaly score only,0.11645022592733999,LN100508,2020-07-01
0.059163433329658566,none,anomaly score only,0.11832686665931713,LN100508,2020-08-01
0.060349125873699894,none,anomaly score only,0.12069825174739979,LN100508,2020-09-01
0.06293664674685832,none,anomaly score only,0.12587329349371665,LN100508,2020-10-01
0.06355782186547838,none,anomaly score only,0.12711564373095677,LN100508,2020-11-01
0.06398638477866346,none,anomaly score only,0.12797276955732692,LN100508,2020-12-01
0.06522340207653138,none,anomaly score only,0.13044680415306276,LN100508,2021-01-01
0.06721897635298583,none,anomaly score only,0.13443795270597167,LN100508,2021-02-01
0.06691993583646526,none,anomaly score only,0.13383987167293052,LN100508,2021-03-01
0.06674204942245333,none,anomaly score only,0.13348409884490667,LN100508,2021-04-01
0.06566837649079287,none,anomaly score only,0.13133675298158573,LN100508,2021-05-01
0.06655829607517016,none,anomaly score only,0.13311659215034033,LN100508,2021-06-01
0.06852451291543926,none,anomaly score only,0.13704902583087852,LN100508,2021-07-01
0.0702082148708707,none,anomaly score only,0.1404164297417414,LN100508,2021-08-01
0.07118880194427561,none,anomaly score only,0.14237760388855122,LN100508,2021-09-01
0.07455220044975908,none,anomaly score only,0.14910440089951815,LN100508,2021-10-01
0.07505760317641999,none,anomaly score only,0.15011520635283998,LN100508,2021-11-01
0.07890898042488399,none,anomaly score only,0.15781796084976799,LN100508,2021-12-01
0.0808175214519291,none,anomaly score only,0.1616350429038582,LN100508,2022-01-01
0.08420534835839724,none,anomaly score only,0.16841069671679448,LN100508,2022-02-01
0.08653665800856768,none,anomaly score only,0.17307331601713535,LN100508,2022-03-01
0.10782504883860644,none,anomaly score only,0.21565009767721288,LN100508,2022-04-01
0.10978755138234537,none,anomaly score only,0.21957510276469075,LN100508,2022-05-01
0.09505503443165045,none,anomaly score only,0.1901100688633009,LN100508,2022-06-01
0.09706573070830996,none,anomaly score only,0.1941314614166199,LN100508,2022-07-01
0.10043044332586117,none,anomaly score only,0.20086088665172233,LN100508,2022-08-01
0.1040887152824632,none,anomaly score only,0.2081774305649264,LN100508,2022-09-01
0.1105903777296985,none,anomaly score only,0.221180755459397,LN100508,2022-10-01
0.11215121461734733,none,anomaly score only,0.22430242923469465,LN100508,2022-11-01
0.11343405868592983,none,anomaly score only,0.22686811737185966,LN100508,2022-12-01
0.1167523277225721,none,anomaly score only,0.2335046554451442,LN100508,2023-01-01
0.12044277089984298,none,anomaly score only,0.24088554179968596,LN100508,2023-02-01
0.1251442335557542,none,anomaly score only,0.2502884671115084,LN100508,2023-03-01
0.2452787092465114,none,anomaly score only,0.4905574184930228,LN100508,2023-04-01
0.13960734778693099,none,anomaly score only,0.27921469557386197,LN100508,2023-05-01
0.15287185678012874,none,anomaly score only,0.3057437135602575,LN100508,2023-06-01
0.15702226450810958,none,anomaly score only,0.31404452901621915,LN100508,2023-07-01
0.1616412618640501,none,anomaly score only,0.3232825237281002,LN100508,2023-08-01
0.16530481851810785,none,anomaly score only,0.3306096370362157,LN100508,2023-09-01
0.17191938029699358,none,anomaly score only,0.34383876059398716,LN100508,2023-10-01
0.18456618883224354,none,anomaly score only,0.3691323776644871,LN100508,2023-11-01
0.1849997607827777,none,anomaly score only,0.3699995215655554,LN100508,2023-12-01
0.0600692456925484,none,anomaly score only,0.1201384913850968,LN100509,2020-07-01
0.0519034306908147,none,anomaly score only,0.1038068613816294,LN100509,2020-08-01
0.05864670785826895,none,anomaly score only,0.1172934157165379,LN100509,2020-09-01
0.041474647345536846,none,anomaly score only,0.08294929469107369,LN100509,2020-10-01
0.05225939332063185,none,anomaly score only,0.1045187866412637,LN100509,2020-11-01
0.034447784726021335,none,anomaly score only,0.06889556945204267,LN100509,2020-12-01
0.032082964267311324,none,anomaly score only,0.06416592853462265,LN100509,2021-01-01
0.153501928901912,none,anomaly score only,0.307003857803824,LN100509,2021-02-01
0.03033593938817246,none,anomaly score only,0.06067187877634492,LN100509,2021-03-01
0.030727248565576362,none,anomaly score only,0.061454497131152724,LN100509,2021-04-01
0.03060708226252446,none,anomaly score only,0.06121416452504892,LN100509,2021-05-01
0.03229544933784149,none,anomaly score only,0.06459089867568298,LN100509,2021-06-01
0.03118432346864027,none,anomaly score only,0.06236864693728054,LN100509,2021-07-01
0.03211433219434247,none,anomaly score only,0.06422866438868494,LN100509,2021-08-01
0.032150629386661536,none,anomaly score only,0.06430125877332307,LN100509,2021-09-01
0.031023865235185678,none,anomaly score only,0.062047730470371355,LN100509,2021-10-01
0.029338974398825497,none,anomaly score only,0.058677948797650994,LN100509,2021-11-01
0.03301135613998795,none,anomaly score only,0.0660227122799759,LN100509,2021-11-01
0.032068406946401166,none,anomaly score only,0.06413681389280233,LN100509,2021-12-01
0.033303549774237384,none,anomaly score only,0.06660709954847477,LN100509,2022-01-01
0.02832656116363829,none,anomaly score only,0.05665312232727658,LN100509,2022-02-01
0.029623178662215616,none,anomaly score only,0.05924635732443123,LN100509,2022-03-01
0.031903321647065074,none,anomaly score only,0.06380664329413015,LN100509,2022-04-01
0.0334226189124946,none,anomaly score only,0.0668452378249892,LN100509,2022-05-01
0.03390739818855094,none,anomaly score only,0.06781479637710187,LN100509,2022-06-01
0.034064225473691714,none,anomaly score only,0.06812845094738343,LN100509,2022-07-01
0.052628787894561276,none,anomaly score only,0.10525757578912255,LN100509,2022-08-01
0.03857530138378124,none,anomaly score only,0.07715060276756248,LN100509,2022-09-01
0.040248989746260413,none,anomaly score only,0.08049797949252083,LN100509,2022-10-01
0.05942425258693528,none,anomaly score only,0.11884850517387056,LN100509,2022-11-01
0.04881752854641818,none,anomaly score only,0.09763505709283636,LN100509,2022-12-01
0.045345185812936104,none,anomaly score only,0.09069037162587221,LN100509,2023-01-01
0.04606976529160299,none,anomaly score only,0.09213953058320598,LN100509,2023-02-01
0.04501897074998599,none,anomaly score only,0.09003794149997198,LN100509,2023-03-01
0.98,date_invalid,rule,0.09889783402584369,LN100509,2020-05-01
0.054675900489593955,none,anomaly score only,0.10935180097918791,LN100509,2023-05-01
0.05826045831886943,none,anomaly score only,0.11652091663773886,LN100509,2023-06-01
0.07519157052089157,none,anomaly score only,0.15038314104178313,LN100509,2023-07-01
0.059475660964439056,none,anomaly score only,0.11895132192887811,LN100509,2023-08-01
0.06344656947540486,none,anomaly score only,0.12689313895080973,LN100509,2023-09-01
0.06829665827645151,none,anomaly score only,0.13659331655290302,LN100509,2023-10-01
0.07412815370953586,none,anomaly score only,0.14825630741907173,LN100509,2023-11-01
0.08303667195495322,none,anomaly score only,0.16607334390990644,LN100509,2023-12-01
0.11270427158394096,none,anomaly score only,0.22540854316788192,LN100510,2021-08-01
0.09100225562310281,none,anomaly score only,0.18200451124620562,LN100510,2021-09-01
0.08396624007361884,none,anomaly score only,0.1679324801472377,LN100510,2021-10-01
0.08030122422802013,none,anomaly score only,0.16060244845604027,LN100510,2021-11-01
0.07660496619605865,none,anomaly score only,0.1532099323921173,LN100510,2021-12-01
0.07386517323424371,none,anomaly score only,0.14773034646848743,LN100510,2022-01-01
0.07050341223057942,none,anomaly score only,0.14100682446115884,LN100510,2022-02-01
0.07076307756174055,none,anomaly score only,0.1415261551234811,LN100510,2022-03-01
0.05884439730494719,none,anomaly score only,0.11768879460989438,LN100510,2022-04-01
0.07276812777788912,none,anomaly score only,0.14553625555577823,LN100510,2022-05-01
0.07491432924058625,none,anomaly score only,0.1498286584811725,LN100510,2022-06-01
0.07478845269913802,none,anomaly score only,0.14957690539827603,LN100510,2022-07-01
0.07566832726545487,none,anomaly score only,0.15133665453090975,LN100510,2022-08-01
0.07713000097634966,none,anomaly score only,0.15426000195269932,LN100510,2022-09-01
0.08123707032006358,none,anomaly score only,0.16247414064012716,LN100510,2022-10-01
0.09779636972446086,none,anomaly score only,0.19559273944892172,LN100510,2022-11-01
0.0888630260691619,none,anomaly score only,0.1777260521383238,LN100510,2022-12-01
0.08929516001810925,none,anomaly score only,0.1785903200362185,LN100510,2023-01-01
0.09496880226671911,none,anomaly score only,0.18993760453343822,LN100510,2023-02-01
0.09760243151430192,none,anomaly score only,0.19520486302860385,LN100510,2023-03-01
0.0991347178351831,none,anomaly score only,0.1982694356703662,LN100510,2023-04-01
0.98,balance_inconsistency,rule,0.5602160244266712,LN100510,2023-05-01
0.2654020738061943,none,anomaly score only,0.5308041476123886,LN100510,2023-06-01
0.28749933088143037,none,anomaly score only,0.5749986617628607,LN100510,2023-07-01
0.24709994973516577,none,anomaly score only,0.49419989947033155,LN100510,2023-08-01
0.2255648585953586,none,anomaly score only,0.4511297171907172,LN100510,2023-09-01
0.24421918959390926,none,anomaly score only,0.4884383791878185,LN100510,2023-10-01
0.23707876418263027,none,anomaly score only,0.47415752836526054,LN100510,2023-11-01
0.24051902344485102,none,anomaly score only,0.48103804688970203,LN100510,2023-12-01
0.1192734311596587,none,anomaly score only,0.2385468623193174,LN100511,2023-09-01
0.1300687107609275,none,anomaly score only,0.260137421521855,LN100511,2023-10-01
0.12229554929905155,none,anomaly score only,0.2445910985981031,LN100511,2023-11-01
0.11365055370421843,none,anomaly score only,0.22730110740843687,LN100511,2023-12-01
0.98,date_invalid,rule,0.15339699311931543,LN100511,2023-07-01
0.08285006228871754,none,anomaly score only,0.16570012457743508,LN100512,2022-10-01
0.07387052694763921,none,anomaly score only,0.14774105389527842,LN100512,2022-11-01
0.0758276917471974,none,anomaly score only,0.1516553834943948,LN100512,2022-12-01
0.06591636731061912,none,anomaly score only,0.13183273462123823,LN100512,2023-01-01
0.06418919071396767,none,anomaly score only,0.12837838142793534,LN100512,2023-02-01
0.06106843092590406,none,anomaly score only,0.12213686185180812,LN100512,2023-03-01
0.060095327502857544,none,anomaly score only,0.12019065500571509,LN100512,2023-04-01
0.056562025511456726,none,anomaly score only,0.11312405102291345,LN100512,2023-05-01
0.056678241439009666,none,anomaly score only,0.11335648287801933,LN100512,2023-06-01
0.07806288282584599,none,anomaly score only,0.15612576565169198,LN100512,2023-07-01
0.1865262763677673,none,anomaly score only,0.3730525527355346,LN100512,2023-08-01
0.0637815466955995,none,anomaly score only,0.127563093391199,LN100512,2023-09-01
0.06633457366989244,none,anomaly score only,0.13266914733978488,LN100512,2023-10-01
0.06768221594972276,none,anomaly score only,0.13536443189944553,LN100512,2023-11-01
0.07593506226248271,none,anomaly score only,0.15187012452496543,LN100512,2023-12-01
0.2460216736016037,none,anomaly score only,0.4920433472032074,LN100513,2023-01-01
0.14601554698137567,none,anomaly score only,0.29203109396275134,LN100513,2023-02-01
0.1377014896810147,none,anomaly score only,0.2754029793620294,LN100513,2023-03-01
0.13520438583770183,none,anomaly score only,0.27040877167540367,LN100513,2023-04-01
0.15583932753113489,none,anomaly score only,0.31167865506226977,LN100513,2023-05-01
0.1276688534350157,none,anomaly score only,0.2553377068700314,LN100513,2023-06-01
0.98,balance_inconsistency,rule,0.5729834082945006,LN100513,2023-07-01
0.12925089153830097,none,anomaly score only,0.25850178307660193,LN100513,2023-08-01
0.1301031357587685,none,anomaly score only,0.260206271517537,LN100513,2023-09-01
0.98,balance_inconsistency,rule,0.5172407901309038,LN100513,2023-10-01
0.13892856689482147,none,anomaly score only,0.27785713378964294,LN100513,2023-11-01
0.14540539617338735,none,anomaly score only,0.2908107923467747,LN100513,2023-12-01
0.08928365384360841,none,anomaly score only,0.17856730768721682,LN100514,2021-10-01
0.08050762643248324,none,anomaly score only,0.16101525286496648,LN100514,2021-11-01
0.07467954221791037,none,anomaly score only,0.14935908443582074,LN100514,2021-12-01
0.07090512005889087,none,anomaly score only,0.14181024011778173,LN100514,2022-01-01
0.06640597276090195,none,anomaly score only,0.1328119455218039,LN100514,2022-02-01
0.08019401655699682,none,anomaly score only,0.16038803311399363,LN100514,2022-03-01
0.06066036188786483,none,anomaly score only,0.12132072377572967,LN100514,2022-04-01
0.054159450276147346,none,anomaly score only,0.10831890055229469,LN100514,2022-05-01
0.051551803805264834,none,anomaly score only,0.10310360761052967,LN100514,2022-06-01
0.05335633834166857,none,anomaly score only,0.10671267668333714,LN100514,2022-07-01
0.04911202958097515,none,anomaly score only,0.0982240591619503,LN100514,2022-08-01
0.04775803328910715,none,anomaly score only,0.0955160665782143,LN100514,2022-09-01
0.1200537018728891,none,anomaly score only,0.2401074037457782,LN100514,2022-10-01
0.05193042324905369,none,anomaly score only,0.10386084649810738,LN100514,2022-11-01
0.21545587537468905,none,anomaly score only,0.4309117507493781,LN100514,2022-12-01
0.23204328661335083,none,anomaly score only,0.46408657322670166,LN100514,2023-01-01
0.16935338600521127,none,anomaly score only,0.33870677201042254,LN100514,2023-02-01
0.164025520282672,none,anomaly score only,0.328051040565344,LN100514,2023-03-01
0.16306780913397642,none,anomaly score only,0.32613561826795284,LN100514,2023-04-01
0.16469113706397448,none,anomaly score only,0.32938227412794896,LN100514,2023-05-01
0.16707769827715718,none,anomaly score only,0.33415539655431437,LN100514,2023-06-01
0.16698539546781088,none,anomaly score only,0.33397079093562176,LN100514,2023-07-01
0.15869534835144658,none,anomaly score only,0.31739069670289316,LN100514,2023-08-01
0.18831426214891392,none,anomaly score only,0.37662852429782784,LN100514,2023-09-01
0.17884866283767836,none,anomaly score only,0.3576973256753567,LN100514,2023-10-01
0.19514708015851476,none,anomaly score only,0.3902941603170295,LN100514,2023-11-01
0.1832628894926239,none,anomaly score only,0.3665257789852478,LN100514,2023-12-01
0.15935445648849803,none,anomaly score only,0.31870891297699605,LN100515,2019-07-01
0.14451259636992933,none,anomaly score only,0.28902519273985866,LN100515,2019-08-01
0.98,balance_inconsistency,rule,0.5580277080740297,LN100515,2019-09-01
0.13011109775733606,none,anomaly score only,0.2602221955146721,LN100515,2019-10-01
0.12722889725475353,none,anomaly score only,0.25445779450950706,LN100515,2019-11-01
0.17670421084581797,none,anomaly score only,0.35340842169163594,LN100515,2019-12-01
0.2040274018446986,none,anomaly score only,0.4080548036893972,LN100515,2020-01-01
0.12133527611568491,none,anomaly score only,0.24267055223136982,LN100515,2020-02-01
0.12313427252649077,none,anomaly score only,0.24626854505298154,LN100515,2020-03-01
0.11849312882126256,none,anomaly score only,0.23698625764252512,LN100515,2020-04-01
0.12003242861240779,none,anomaly score only,0.24006485722481558,LN100515,2020-05-01
0.12902112601844618,none,anomaly score only,0.25804225203689235,LN100515,2020-06-01
0.12188390852969248,none,anomaly score only,0.24376781705938497,LN100515,2020-07-01
0.1231759711515555,none,anomaly score only,0.246351942303111,LN100515,2020-08-01
0.12471471495694525,none,anomaly score only,0.2494294299138905,LN100515,2020-09-01
0.13023059964149183,none,anomaly score only,0.26046119928298367,LN100515,2020-10-01
0.12846999935844927,none,anomaly score only,0.25693999871689854,LN100515,2020-11-01
0.13119868043058824,none,anomaly score only,0.2623973608611765,LN100515,2020-12-01
0.13881253656927123,none,anomaly score only,0.27762507313854246,LN100515,2021-01-01
0.14027360988480775,none,anomaly score only,0.2805472197696155,LN100515,2021-02-01
0.14289855280365682,none,anomaly score only,0.28579710560731364,LN100515,2021-03-01
0.14334908140949498,none,anomaly score only,0.28669816281898997,LN100515,2021-04-01
0.1448509417535052,none,anomaly score only,0.2897018835070104,LN100515,2021-05-01
0.15004197628278212,none,anomaly score only,0.30008395256556425,LN100515,2021-06-01
0.15325558904334638,none,anomaly score only,0.30651117808669276,LN100515,2021-07-01
0.15345562402199564,none,anomaly score only,0.3069112480439913,LN100515,2021-08-01
0.1561196317609105,none,anomaly score only,0.312239263521821,LN100515,2021-09-01
0.15915783220232602,none,anomaly score only,0.31831566440465203,LN100515,2021-10-01
0.16213224448011695,none,anomaly score only,0.3242644889602339,LN100515,2021-11-01
0.1635477656766992,none,anomaly score only,0.3270955313533984,LN100515,2021-12-01
0.16770780971134153,none,anomaly score only,0.33541561942268305,LN100515,2022-01-01
0.1875649304514729,none,anomaly score only,0.3751298609029458,LN100515,2022-02-01
0.1750846095694798,none,anomaly score only,0.3501692191389596,LN100515,2022-03-01
0.18373853045461327,none,anomaly score only,0.36747706090922655,LN100515,2022-04-01
0.19103727136020157,none,anomaly score only,0.38207454272040314,LN100515,2022-05-01
0.19666320206610072,none,anomaly score only,0.39332640413220143,LN100515,2022-06-01
0.20063716118886046,none,anomaly score only,0.4012743223777209,LN100515,2022-07-01
0.20911180124742576,none,anomaly score only,0.4182236024948515,LN100515,2022-08-01
0.22985341747678964,none,anomaly score only,0.4597068349535793,LN100515,2022-09-01
0.21764157634031162,none,anomaly score only,0.43528315268062323,LN100515,2022-10-01
0.22027886943073272,none,anomaly score only,0.44055773886146543,LN100515,2022-11-01
0.22497795247000932,none,anomaly score only,0.44995590494001864,LN100515,2022-12-01
0.23066129432247917,none,anomaly score only,0.46132258864495834,LN100515,2023-01-01
0.2385298529219389,none,anomaly score only,0.4770597058438778,LN100515,2023-02-01
0.24043077378322908,none,anomaly score only,0.48086154756645816,LN100515,2023-03-01
0.25990245164529896,none,anomaly score only,0.5198049032905979,LN100515,2023-04-01
0.2533437020503989,none,anomaly score only,0.5066874041007978,LN100515,2023-05-01
0.26792980459877,none,anomaly score only,0.53585960919754,LN100515,2023-06-01
0.3347422817226115,none,anomaly score only,0.669484563445223,LN100515,2023-07-01
0.27988366333034836,none,anomaly score only,0.5597673266606967,LN100515,2023-08-01
0.2832762366328967,none,anomaly score only,0.5665524732657934,LN100515,2023-09-01
0.2926449634416956,none,anomaly score only,0.5852899268833912,LN100515,2023-10-01
0.2988864447549256,none,anomaly score only,0.5977728895098512,LN100515,2023-11-01
0.3039142194647048,none,anomaly score only,0.6078284389294096,LN100515,2023-12-01
0.12657570689334652,none,anomaly score only,0.25315141378669304,LN100516,2021-01-01
0.08474549429453365,none,anomaly score only,0.1694909885890673,LN100516,2021-02-01
0.09057789048229005,none,anomaly score only,0.1811557809645801,LN100516,2021-03-01
0.08524751887741387,none,anomaly score only,0.17049503775482774,LN100516,2021-04-01
0.08271472791395493,none,anomaly score only,0.16542945582790985,LN100516,2021-05-01
0.0810981016345571,none,anomaly score only,0.1621962032691142,LN100516,2021-06-01
0.07999414357139069,none,anomaly score only,0.15998828714278138,LN100516,2021-07-01
0.98,balance_inconsistency,rule,0.5796175041378088,LN100516,2021-08-01
0.08067068722663787,none,anomaly score only,0.16134137445327573,LN100516,2021-09-01
0.08041775373572431,none,anomaly score only,0.16083550747144862,LN100516,2021-10-01
0.23856397096267207,none,anomaly score only,0.47712794192534413,LN100516,2021-11-01
0.08631134595610297,none,anomaly score only,0.17262269191220594,LN100516,2021-12-01
0.08199650434799248,none,anomaly score only,0.16399300869598496,LN100516,2022-01-01
0.0827038149887377,none,anomaly score only,0.1654076299774754,LN100516,2022-02-01
0.08571868959823906,none,anomaly score only,0.1714373791964781,LN100516,2022-03-01
0.07640761455820076,none,anomaly score only,0.15281522911640152,LN100516,2022-04-01
0.08738086061186527,none,anomaly score only,0.17476172122373054,LN100516,2022-05-01
0.08900200200712512,none,anomaly score only,0.17800400401425023,LN100516,2022-06-01
0.09369969428165485,none,anomaly score only,0.1873993885633097,LN100516,2022-07-01
0.09759975725764834,none,anomaly score only,0.19519951451529668,LN100516,2022-08-01
0.10005185273218636,none,anomaly score only,0.20010370546437273,LN100516,2022-09-01
0.10241070022378887,none,anomaly score only,0.20482140044757774,LN100516,2022-10-01
0.10615771852576338,none,anomaly score only,0.21231543705152675,LN100516,2022-11-01
0.11193228683824274,none,anomaly score only,0.2238645736764855,LN100516,2022-12-01
0.13296585562135183,none,anomaly score only,0.26593171124270365,LN100516,2023-01-01
0.98,balance_inconsistency,rule,0.6014222669115443,LN100516,2023-02-01
0.12399715625022772,none,anomaly score only,0.24799431250045545,LN100516,2023-03-01
0.12983969557313607,none,anomaly score only,0.25967939114627214,LN100516,2023-04-01
0.17653542694917912,none,anomaly score only,0.35307085389835824,LN100516,2023-05-01
0.16167239124589725,none,anomaly score only,0.3233447824917945,LN100516,2023-06-01
0.14687872440919028,none,anomaly score only,0.29375744881838056,LN100516,2023-07-01
0.15982302640482096,none,anomaly score only,0.3196460528096419,LN100516,2023-08-01
0.26928124877712184,none,anomaly score only,0.5385624975542437,LN100516,2023-09-01
0.18094608812159574,none,anomaly score only,0.3618921762431915,LN100516,2023-10-01
0.18618929626953704,none,anomaly score only,0.37237859253907407,LN100516,2023-11-01
0.1975969737415967,none,anomaly score only,0.3951939474831934,LN100516,2023-12-01
0.061728694473710204,none,anomaly score only,0.12345738894742041,LN100518,2019-03-01
0.052367979295198666,none,anomaly score only,0.10473595859039733,LN100518,2019-04-01
0.04779745395351102,none,anomaly score only,0.09559490790702203,LN100518,2019-05-01
0.04563798106240193,none,anomaly score only,0.09127596212480386,LN100518,2019-06-01
0.98,balance_inconsistency,rule,0.5022192471491427,LN100518,2019-07-01
0.038897744979579284,none,anomaly score only,0.07779548995915857,LN100518,2019-08-01
0.0360210733441799,none,anomaly score only,0.0720421466883598,LN100518,2019-09-01
0.09294565954389743,none,anomaly score only,0.18589131908779485,LN100518,2019-10-01
0.029975603543648133,none,anomaly score only,0.05995120708729627,LN100518,2019-11-01
0.028779542190785445,none,anomaly score only,0.05755908438157089,LN100518,2019-12-01
0.02798182541427924,none,anomaly score only,0.05596365082855848,LN100518,2020-01-01
0.02687207103402468,none,anomaly score only,0.05374414206804936,LN100518,2020-02-01
0.0267047014961027,none,anomaly score only,0.0534094029922054,LN100518,2020-03-01
0.02623594321327871,none,anomaly score only,0.05247188642655742,LN100518,2020-04-01
0.026759918633542046,none,anomaly score only,0.05351983726708409,LN100518,2020-05-01
0.033572743169010294,none,anomaly score only,0.06714548633802059,LN100518,2020-06-01
0.028096784596409165,none,anomaly score only,0.05619356919281833,LN100518,2020-07-01
0.15023663474015192,none,anomaly score only,0.30047326948030384,LN100518,2020-08-01
0.0256265316512179,none,anomaly score only,0.0512530633024358,LN100518,2020-09-01
0.025205349940864454,none,anomaly score only,0.05041069988172891,LN100518,2020-10-01
0.02600870617217951,none,anomaly score only,0.05201741234435902,LN100518,2020-11-01
0.038490913114346034,none,anomaly score only,0.07698182622869207,LN100518,2020-12-01
0.02662083895759298,none,anomaly score only,0.05324167791518596,LN100518,2021-01-01
0.027429941415698225,none,anomaly score only,0.05485988283139645,LN100518,2021-02-01
0.029657685177361743,none,anomaly score only,0.059315370354723486,LN100518,2021-03-01
0.06448957126346239,none,anomaly score only,0.12897914252692477,LN100518,2021-04-01
0.08966485740084268,none,anomaly score only,0.17932971480168536,LN100519,2023-07-01
0.08371646089825414,none,anomaly score only,0.1674329217965083,LN100519,2023-08-01
0.08190741270273187,none,anomaly score only,0.16381482540546374,LN100519,2023-09-01
0.08617627042404087,none,anomaly score only,0.17235254084808174,LN100519,2023-10-01
0.08528190838575941,none,anomaly score only,0.17056381677151883,LN100519,2023-11-01
0.08795322819083518,none,anomaly score only,0.17590645638167035,LN100519,2023-12-01
0.08511390633616454,none,anomaly score only,0.1702278126723291,LN100520,2022-07-01
0.07717813672467234,none,anomaly score only,0.1543562734493447,LN100520,2022-08-01
0.07420793613184849,none,anomaly score only,0.14841587226369699,LN100520,2022-09-01
0.07473477498895423,none,anomaly score only,0.14946954997790846,LN100520,2022-10-01
0.07188610422005895,none,anomaly score only,0.1437722084401179,LN100520,2022-11-01
0.06803727804345354,none,anomaly score only,0.13607455608690708,LN100520,2022-12-01
0.06548281934659625,none,anomaly score only,0.1309656386931925,LN100520,2023-01-01
0.98,balance_inconsistency,rule,0.5647567195366062,LN100520,2023-02-01
0.06465222326750798,none,anomaly score only,0.12930444653501597,LN100520,2023-03-01
0.13695137017267145,none,anomaly score only,0.2739027403453429,LN100520,2023-04-01
0.12470232314538295,none,anomaly score only,0.2494046462907659,LN100520,2023-05-01
0.07215768150420393,none,anomaly score only,0.14431536300840786,LN100520,2023-06-01
0.07033768204162191,none,anomaly score only,0.14067536408324383,LN100520,2023-07-01
0.07279148278671205,none,anomaly score only,0.1455829655734241,LN100520,2023-08-01
0.07830019315351644,none,anomaly score only,0.15660038630703288,LN100520,2023-09-01
0.0806510664685075,none,anomaly score only,0.161302132937015,LN100520,2023-10-01
0.08199107047528086,none,anomaly score only,0.1639821409505617,LN100520,2023-11-01
0.08917996411069415,none,anomaly score only,0.1783599282213883,LN100520,2023-12-01
0.05865684431581049,none,anomaly score only,0.11731368863162098,LN100521,2020-06-01
0.053234924949266044,none,anomaly score only,0.10646984989853209,LN100521,2020-07-01
0.98,date_invalid,rule,0.09026556170049137,LN100521,2020-04-01
0.0455256153032277,none,anomaly score only,0.0910512306064554,LN100521,2020-09-01
0.035097417550443384,none,anomaly score only,0.07019483510088677,LN100521,2020-10-01
0.0427884195767471,none,anomaly score only,0.0855768391534942,LN100521,2020-11-01
0.031562403309661535,none,anomaly score only,0.06312480661932307,LN100521,2020-12-01
0.028799575792439178,none,anomaly score only,0.057599151584878355,LN100521,2021-01-01
0.026997420450856024,none,anomaly score only,0.05399484090171205,LN100521,2021-02-01
0.028267302061091893,none,anomaly score only,0.056534604122183786,LN100521,2021-03-01
0.027786689689105623,none,anomaly score only,0.055573379378211246,LN100521,2021-04-01
0.028633502150184793,none,anomaly score only,0.05726700430036959,LN100521,2021-05-01
0.030257351991855773,none,anomaly score only,0.060514703983711546,LN100521,2021-06-01
0.030591815256404486,none,anomaly score only,0.06118363051280897,LN100521,2021-07-01
0.0329801372053179,none,anomaly score only,0.0659602744106358,LN100521,2021-08-01
